,M1,M2,M3,M4,M5
LOC_Os12g33710,0,0,0,0,0
LOC_Os12g33720,0,0,0,0,0
LOC_Os12g33730,0,0,0,0,0
LOC_Os12g33740,0,0,0,0,0
LOC_Os12g33750,0,0,0,0,0
LOC_Os12g33760,0,0,0,0,0
LOC_Os12g33770,0,0,0,0,0
LOC_Os12g33780,0,0,0,0,0
LOC_Os12g33790,0,0,0,0,0
LOC_Os12g33800,0,0,0,0,0
LOC_Os12g33820,0,0,0,0,0
LOC_Os12g33830,0,0,0,0,0
LOC_Os12g33840,0,0,0,0,0
LOC_Os12g33859,0,0,0,0,0
LOC_Os12g33870,0,0,0,0,0
LOC_Os12g33890,0,0,0,0,0
LOC_Os12g33910,0,0,0,0,0
LOC_Os12g33920,0,0,0,0,0
LOC_Os12g33922,178,0,1,0,8
LOC_Os12g33928,0,0,1,0,0
LOC_Os12g33944,128,43,103,18,0
LOC_Os12g33946,540,455,79,211,1278
LOC_Os12g33950,0,0,0,0,0
LOC_Os12g33952,0,0,0,0,0
LOC_Os12g33954,0,0,0,0,0
LOC_Os12g33956,78,11,11,40,80
LOC_Os12g33958,440,91,71,61,5
LOC_Os12g33962,535,360,143,244,431
LOC_Os12g34010,1896,1490,1256,1106,1978
LOC_Os12g34012,65,59,71,176,92
LOC_Os12g34014,0,0,0,0,0
LOC_Os12g34016,0,0,0,0,0
LOC_Os12g34018,1353,713,497,1028,1610
LOC_Os12g34022,0,0,0,0,0
LOC_Os12g34040,0,0,0,0,0
LOC_Os12g34045,0,29,2,1,0
LOC_Os12g34050,0,0,0,0,0
LOC_Os12g34052,0,30,0,0,0
LOC_Os12g34054,1080.453,618.018,537,438.256,617
LOC_Os12g34056,0,0,0,22.372,48.5
LOC_Os12g34058,0,0,0,0,0
LOC_Os12g34062,256,97,103,205,168
LOC_Os12g34064,0,0,0,0,0
LOC_Os12g34090,0,0,0,0,0
LOC_Os12g34092,992.116,484.144,190.038,487.813,548.802
LOC_Os12g34094,84,88,73,91,164
LOC_Os12g34096,2,0,0,0,0
LOC_Os12g34098,0,0,0,0,0
LOC_Os12g34100,0,0,0,0,0
LOC_Os12g34102,0,0,0,0,0
LOC_Os12g34104,0,0,0,0,0
LOC_Os12g34108,1942,1015,1016,1787,4032
LOC_Os12g34120,0,0,0,0,0
LOC_Os12g34124,0,0,0,0,0
LOC_Os12g34128,360.547,46.982,8,22.372,48.5
LOC_Os12g34140,0,0,0,0,0
LOC_Os12g34148,0,1,0,22,0
LOC_Os12g34154,27.151,69.81,36.051,65.22,131.309
LOC_Os12g34160,0,0,0,0,0
LOC_Os12g34170,0,0,0,0,0
LOC_Os12g34180,0,0,0,0,0
LOC_Os12g34190,0,0,0,0,0
LOC_Os12g34200,0,0,0,0,0
LOC_Os12g34210,0,0,0,0,0
LOC_Os12g34220,8,0,1,49,0
LOC_Os12g34230,0,0,0,0,0
LOC_Os12g34240,0,0,0,0,0
LOC_Os12g34250,0,0,0,0,0
LOC_Os12g34260,0,0,0,0,0
LOC_Os12g34270,0,0,0,0,0
LOC_Os12g34280,0,0,0,0,0
LOC_Os12g34290,0,0,0,0,0
LOC_Os12g34300,0,0,0,0,0
LOC_Os12g34310,0,0,0,0,0
LOC_Os12g34320,0,0,0,0,0
LOC_Os12g34330,66,93,39,80,68
LOC_Os12g34340,0,37,0,0,32
LOC_Os12g34350,0,0,0,30,0
LOC_Os12g34360,0,0,0,0,0
LOC_Os12g34370,63,0,0,88,52
LOC_Os12g34380,118,0,31,34,25
LOC_Os12g34390,0,0,0,0,0
LOC_Os12g34400,0,0,0,0,0
LOC_Os12g34410,0,0,0,0,0
LOC_Os12g34419,0,0,0,0,0
LOC_Os12g34430,0,0,0,0,0
LOC_Os12g34440,0,1,0,16,96
LOC_Os12g34450,0,0,0,0,0
LOC_Os12g34460,0,0,0,0,0
LOC_Os12g34470,0,0,0,0,0
LOC_Os12g34480,0,0,0,0,0
LOC_Os12g34490,0,0,0,0,0
LOC_Os12g34500,480,325,102,165,447
LOC_Os12g34510,142,62,73,164,60
LOC_Os12g34524,0,0,0,0,0
LOC_Os12g34540,0,0,0,0,0
LOC_Os12g34550,181.752,79.474,29.612,151.696,245.929
LOC_Os12g34560,0,0,0,0,0
LOC_Os12g34580,0,0,71.659,0,0
LOC_Os12g34590,0,0,0,0,0
LOC_Os12g34600,0,0,0,0,0
LOC_Os12g34610,0,0,0,0,0
LOC_Os12g34620,0,0,0,0,0
LOC_Os12g34630,0,0,0,0,0
LOC_Os12g34640,0,0,0,0,0
LOC_Os12g34650,0,0,0,0,0
LOC_Os12g34670,0,0,0,0,0
LOC_Os12g34680,0,0,0,0,0
LOC_Os12g34690,0,0,0,0,0
LOC_Os12g34700,0,0,0,0,0
LOC_Os12g34710,0,0,0,0,0
LOC_Os12g34720,0,0,0,0,0
LOC_Os12g34730,0,0,0,0,0
LOC_Os12g34740,0,0,0,0,0
LOC_Os12g34750,0,0,0,0,0
LOC_Os12g34760,0,0,0,0,0
LOC_Os12g34770,0,0,0,0,0
LOC_Os12g34780,0,0,0,0,0
LOC_Os12g34790,0,0,0,0,0
LOC_Os12g34796,0,0,0,0,50.853
LOC_Os12g34802,0,0,0,0,0
LOC_Os12g34810,0,0,0,0,0
LOC_Os12g34820,0,0,0,0,0
LOC_Os12g34830,0,0,0,0,0
LOC_Os12g34840,0,0,0,77,0
LOC_Os12g34850,233,21,98,65,238
LOC_Os12g34854,0,0,0,0,0
LOC_Os12g34860,167,185,85,281,588
LOC_Os12g34870,0,30,11,0,1
LOC_Os12g34874,149,151,85,84,340
LOC_Os12g34880,31,109,1,1,58
LOC_Os12g34890,123,265,140,217,677
LOC_Os12g34900,0,0,17,0,0
LOC_Os12g34920,0,50,1,47,0
LOC_Os12g34930,0,0,0,0,0
LOC_Os12g34940,0,0,0,0,0
LOC_Os12g34950,0,0,0,0,0
LOC_Os12g34960,0,0,0,0,0
LOC_Os12g34970,0,0,0,0,0
LOC_Os12g34980,68,188,120,39,189
LOC_Os12g34990,693,432.995,409.757,277,759.883
LOC_Os12g35000,0,0,0,0,0
LOC_Os12g35010,0,0,0,0,0
LOC_Os12g35020,0,0,0,0,0
LOC_Os12g35030,181,103,78,82,211
LOC_Os12g35040,1,39,26,36,12
LOC_Os12g35050,0,0,0,0,0
LOC_Os12g35060,103,248,173,283,164
LOC_Os12g35070,0,0,0,0,0
LOC_Os12g35080,0,0,0,0,0
LOC_Os12g35090,0,0,0,0,0
LOC_Os12g35110,0,0,0,0,0
LOC_Os12g35120,0,0,0,0,0
LOC_Os12g35130,0,0,0,0,0
LOC_Os12g35140,0,0,0,0,0
LOC_Os12g35150,0,0,0,0,0
LOC_Os12g35160,0,0,0,0,0
LOC_Os12g35170,0,0,0,0,0
LOC_Os12g35180,0,0,0,0,0
LOC_Os12g35190,0,0,0,0,0
LOC_Os12g35200,0,0,0,0,0
LOC_Os12g35220,0,0,0,0,0
LOC_Os12g35230,0,0,0,0,0
LOC_Os12g35239,0,0,0,0,0
LOC_Os12g35250,0,0,0,0,0
LOC_Os12g35260,0,0,0,0,0
LOC_Os12g35270,1,0,0,10,40
LOC_Os12g35280,0,0,0,0,0
LOC_Os12g35290,192,44,25,4,30
LOC_Os12g35310,0,0,0,0,0
LOC_Os12g35320,138,174,58,27,255
LOC_Os12g35330,0,0,0,0,0
LOC_Os12g35340,0,12,1,3,1
LOC_Os12g35350,0,0,0,0,0
LOC_Os12g35360,90,0,55,1,9
LOC_Os12g35364,0,0,0,0,0
LOC_Os12g35370,0,0,0,0,0
LOC_Os12g35380,0,0,0,0,0
LOC_Os12g35390,0,0,0,0,0
LOC_Os12g35395,174,273,55,97,206
LOC_Os12g35400,0,0,0,0,0
LOC_Os12g35410,0,0,0,0,0
LOC_Os12g35420,0,0,0,0,0
LOC_Os12g35430,0,0,0,0,0
LOC_Os12g35440,0,0,0,1,0
LOC_Os12g35450,0,0,0,0,0
LOC_Os12g35460,0,0,0,4,0
LOC_Os12g35465,1,146,140,157,138
LOC_Os12g35470,0,0,0,0,0
LOC_Os12g35480,0,0,0,0,0
LOC_Os12g35490,0,0,0,0,0
LOC_Os12g35510,0,0,0,0,0
LOC_Os12g35520,0,0,0,0,0
LOC_Os12g35530,0,0,0,0,0
LOC_Os12g35540,0,0,0,0,0
LOC_Os12g35550,150,0,68,0,170
LOC_Os12g35560,72,0,0,0,0
LOC_Os12g35570,165,117,70,157,134
LOC_Os12g35580,271,93,150,83,155
LOC_Os12g35590,306,96,214,58,294
LOC_Os12g35600,0,0,0,0,0
LOC_Os12g35610,0,0,0,0,0
LOC_Os12g35620,355,34,54,81,421
LOC_Os12g35630,449,299,502,499,997.682
LOC_Os12g35640,167,88,6,129,395.318
LOC_Os12g35650,0,0,0,0,0
LOC_Os12g35660,0,0,0,0,0
LOC_Os12g35670,0,0,27,0,0
LOC_Os12g35680,0,0,0,0,0
LOC_Os12g35690,0,0,0,0,0
LOC_Os12g35700,0,0,0,0,0
LOC_Os12g35710,0,0,0,0,0
LOC_Os12g35720,0,0,0,0,0
LOC_Os12g35730,0,0,0,1.851,0
LOC_Os12g35740,0,0,0,0,0
LOC_Os12g35750,0,0,0,0,0
LOC_Os12g35760,0,0,0,0,0
LOC_Os12g35770,0,0,0,0,0
LOC_Os12g35790,0,0,0,0,0
LOC_Os12g35810,0,0,0,0,0
LOC_Os12g35820,0,0,0,0,0
LOC_Os12g35830,0,0,0,0,0
LOC_Os12g35840,0,0,0,0,0
LOC_Os12g35850,0,0,0,0,0
LOC_Os12g35860,0,0,0,0,0
LOC_Os12g35870,0,0,0,0,0
LOC_Os12g35880,0,0,0,0,0
LOC_Os12g35890,0,1,0,0,0
LOC_Os12g35895,0,0,0,0,0
LOC_Os12g35900,18,0,0,70,0
LOC_Os12g35910,0,0,0,0,0
LOC_Os12g35920,0,0,0,0,0
LOC_Os12g35930,0,0,0,0,0
LOC_Os12g35940,0,0,17,47,0
LOC_Os12g35950,0,0,0,0,0
LOC_Os12g35960,0,0,0,0,0
LOC_Os12g35970,0,0,0,0,0
LOC_Os12g35980,0,0,0,0,0
LOC_Os12g35990,0,0,0,0,0
LOC_Os12g36000,0,0,0,0,0
LOC_Os12g36010,0,0,0,0,0
LOC_Os12g36020,0,0,0,0,0
LOC_Os12g36030,0,0,0,0,18
LOC_Os12g36040,0,0,0,0,0
LOC_Os12g36050,0,0,0,0,0
LOC_Os12g36060,941,521,434,421,903
LOC_Os12g36070,0,0,0,0,0
LOC_Os12g36100,0,0,0,0,0
LOC_Os12g36110,0,0,0,0,0
LOC_Os12g36120,0,0,0,0,0
LOC_Os12g36130,0,0,0,0,0
LOC_Os12g36140,0,0,0,0,0
LOC_Os12g36150,0,0,0,0,0
LOC_Os12g36160,0,0,0,0,0
LOC_Os12g36170,0,0,44,0,0
LOC_Os12g36180,540,795,596,797,909
LOC_Os12g36194,115,66,40,1,115
LOC_Os12g36210,0,0,0,0,0
LOC_Os12g36220,0,0,0,0,0
LOC_Os12g36230,0,0,0,0,0
LOC_Os12g36240,0,0,0,0,0
LOC_Os12g36250,0,0,0,0,0
LOC_Os12g36260,0,0,0,0,0
LOC_Os12g36270,0,0,0,0,0
LOC_Os12g36300,0,0,0,0,0
LOC_Os12g36310,0,0,0,0,0
LOC_Os12g36320,0,0,0,0,0
LOC_Os12g36330,0,0,0,0,0
LOC_Os12g36340,0,0,0,0,0
LOC_Os12g36350,0,0,0,0,0
LOC_Os12g36360,0,0,0,0,0
LOC_Os12g36370,0,0,0,0,0
LOC_Os12g36380,0,0,0,0,0
LOC_Os12g36390,0,0,0,0,0
LOC_Os12g36400,0,0,0,0,0
LOC_Os12g36410,0,0,0,0,0
LOC_Os12g36420,0,0,0,0,0
LOC_Os12g36430,0,0,0,0,0
LOC_Os12g36440,0,0,0,0,0
LOC_Os12g36450,0,0,0,0,0
LOC_Os12g36470,0,0,0,0,0
LOC_Os12g36480,0,0,0,0,0
LOC_Os12g36490,0,0,0,0,0
LOC_Os12g36500,0,0,0,0,0
LOC_Os12g36510,0,0,0,0,0
LOC_Os12g36520,0,0,0,0,0
LOC_Os12g36530,0,0,0,0,0
LOC_Os12g36540,0,0,0,0,0
LOC_Os12g36550,0,0,0,0,0
LOC_Os12g36560,0,0,0,0,0
LOC_Os12g36570,0,0,0,0,0
LOC_Os12g36580,0,0,15,0,0
LOC_Os12g36590,0,0,0,0,0
LOC_Os12g36600,0,0,0,0,0
LOC_Os12g36610,0,0,0,0,0
LOC_Os12g36620,0,0,0,0,0
LOC_Os12g36630,0,0,0,0,0
LOC_Os12g36640,132,160,105,135,150
LOC_Os12g36660,0,0,0,0,0
LOC_Os12g36670,457,406,132,245,357
LOC_Os12g36680,0,0,0,0,0
LOC_Os12g36690,0,0,0,0,0
LOC_Os12g36700,0,0,0,0,0
LOC_Os12g36710,0,0,0,0,0
LOC_Os12g36720,0,0,0,0,0
LOC_Os12g36730,6.716,60.314,1.017,0,153.989
LOC_Os12g36735,0,34,7,0,0
LOC_Os12g36740,371.104,176.96,142.322,251.019,638.63
LOC_Os12g36750,0,0,0,28,0
LOC_Os12g36760,246,154,65,30,522
LOC_Os12g36770,41,152,0,53,405
LOC_Os12g36780,0,0,0,0,0
LOC_Os12g36790,0,0,0,0,0
LOC_Os12g36800,0,0,0,0,0
LOC_Os12g36810,0,0,0,0,0
LOC_Os12g36820,0,0,0,0,0
LOC_Os12g36830,0,0,0,0,0
LOC_Os12g36840,0,0,0,0,0
LOC_Os12g36850,0,0,0,0,0
LOC_Os12g36860,0,0,0,0,0
LOC_Os12g36870,0,17,0,0,0
LOC_Os12g36880,63,0,0,0,0
LOC_Os12g36890,0,0,0,0,0
LOC_Os12g36900,60,99,58,108,33
LOC_Os12g36910,0,0,0,0,0
LOC_Os12g36920,0,0,0,21,0
LOC_Os12g36930,0,0,0,1,289
LOC_Os12g36940,0,0,0,0,91
LOC_Os12g36950,161,87,56,30,107
LOC_Os12g36960,0,0,0,0,0
LOC_Os12g36970,0,0,0,0,0
LOC_Os12g36980,0,0,0,0,0
LOC_Os12g36990,0,0,0,0,0
LOC_Os12g37000,0,0,0,0,0
LOC_Os12g37010,0,0,0,0,0
LOC_Os12g37020,0,0,0,0,0
LOC_Os12g37030,0,0,0,0,0
LOC_Os12g37040,0,0,0,0,0
LOC_Os12g37050,0,0,0,0,0
LOC_Os12g37060,136,86,73,43,113
LOC_Os12g37070,0,0,0,0,0
LOC_Os12g37080,0,0,0,0,0
LOC_Os12g37090,0,0,0,0,0
LOC_Os12g37100,0,0,1,22,0
LOC_Os12g37110,0,0,0,0,0
LOC_Os12g37120,0,0,0,0,0
LOC_Os12g37130,0,0,0,0,0
LOC_Os12g37140,0,0,0,0,0
LOC_Os12g37150,0,0,0,0,0
LOC_Os12g37160,5,0,0,0,0
LOC_Os12g37180,0,0,0,0,0
LOC_Os12g37190,0,0,0,0,0
LOC_Os12g37200,0,0,0,0,0
LOC_Os12g37210,0,0,0,1,0
LOC_Os12g37220,0,0,0,0,0
LOC_Os12g37230,0,0,0,0,0
LOC_Os12g37240,0,0,0,0,0
LOC_Os12g37250,0,0,0,0,0
LOC_Os12g37260,298,96,142.128,25,160
LOC_Os12g37270,0,0,0,0,0
LOC_Os12g37280,0,0,0,0,0
LOC_Os12g37290,0,0,0,0,0
LOC_Os12g37300,0,0,0,0,0
LOC_Os12g37310,186.504,57.177,14.786,51.603,13.739
LOC_Os12g37320,14,24,2.872,11,13
LOC_Os12g37330,0,0,0,0,0
LOC_Os12g37340,0,0,0,0,0
LOC_Os12g37350,0,0,0,0,0
LOC_Os12g37360,625,357,385,658,1100
LOC_Os12g37370,54,0,13,3,158
LOC_Os12g37380,0,1,4,0,0
LOC_Os12g37390,0,8,39,137,151
LOC_Os12g37400,0,0,0,0,0
LOC_Os12g37410,2200,1256,1063,1373,1963
LOC_Os12g37415,0,0,0,0,0
LOC_Os12g37419,176,207,323,60,481
LOC_Os12g37430,321,319,194,142,302
LOC_Os12g37440,0,0,0,0,0
LOC_Os12g37450,0,0,0,0,0
LOC_Os12g37460,0,0,0,0,0
LOC_Os12g37470,81.817,0,0,0,0
LOC_Os12g37480,0,0,0,0,0
LOC_Os12g37490,0,0,0,0,0
LOC_Os12g37500,0,0,0,0,0
LOC_Os12g37510,0,0,0,0,0
LOC_Os12g37519,0,0,0,0,0
LOC_Os12g37530,289,120,138,259,311
LOC_Os12g37540,0,4,0,0,0
LOC_Os12g37550,159,375,92,405,488
LOC_Os12g37560,0,0,0,2,10
LOC_Os12g37564,0,0,0,0,0
LOC_Os12g37570,583,173,129,109,534
LOC_Os12g37580,0,0,0,0,0
LOC_Os12g37590,93,46,59,87,332
LOC_Os12g37600,0,0,0,0,0
LOC_Os12g37610,83,89,154,43,0
LOC_Os12g37620,0,0,0,0,0
LOC_Os12g37630,51,0,0,0,0
LOC_Os12g37640,91,0,53,0,0
LOC_Os12g37650,41,0,6,0,21
LOC_Os12g37660,0,0,0,0,0
LOC_Os12g37669,0,0,0,0,0
LOC_Os12g37680,0,0,0,0,0
LOC_Os12g37690,0,0,0,0,0
LOC_Os12g37710,196.567,43,266,166,301
LOC_Os12g37720,150.433,197,69,138,419
LOC_Os12g37730,0,0,0,0,0
LOC_Os12g37740,0,0,0,56,1
LOC_Os12g37750,0,0,0,0,0
LOC_Os12g37760,0,0,0,0,0
LOC_Os12g37770,0,0,0,0,0
LOC_Os12g37780,0,0,41,0,2
LOC_Os12g37790,0,0,0,0,0
LOC_Os12g37800,0,0,0,0,0
LOC_Os12g37810,0,0,0,0,0
LOC_Os12g37820,0,0,0,0,0
LOC_Os12g37830,0,0,0,0,0
LOC_Os12g37840,0,0,0,0,0
LOC_Os12g37850,0,0,0,0,0
LOC_Os12g37860,749,239,258,307,1101
LOC_Os12g37870,756,480,285,300,159
LOC_Os12g37880,112,80,76,73,43
LOC_Os12g37890,323,73,118,216,221
LOC_Os12g37900,50,0,0,0,1
LOC_Os12g37910,750,448,232,514,755
LOC_Os12g37920,0,0,0,0,0
LOC_Os12g37939,577,145,124,271,275
LOC_Os12g37960,255,165,53,271,228
LOC_Os12g37970,2,0,1,6,1
LOC_Os12g37980,0,0,0,0,0
LOC_Os12g37990,0,0,0,0,0
LOC_Os12g38000,183,53,102,160,543
LOC_Os12g38010,0,0,0,0,0
LOC_Os12g38020,0,39,0,0,0
LOC_Os12g38030,0,0,0,0,0
LOC_Os12g38040,158,4,0,0,0
LOC_Os12g38051,0,0,0,0,0
LOC_Os12g38090,0,0,0,0,0
LOC_Os12g38100,0,0,0,0,0
LOC_Os12g38110,170,143,267,151,380
LOC_Os12g38120,0,0,0,0,0
LOC_Os12g38130,0,0,0,0,0
LOC_Os12g38140,0,0,0,0,0
LOC_Os12g38150,0,0,0,0,0
LOC_Os12g38160,0,0,0,0,0
LOC_Os12g38170,1205,665,703,372,1562
LOC_Os12g38180,2,58,103,22,175
LOC_Os12g38190,0,0,0,0,0
LOC_Os12g38200,0,0,1,0,0
LOC_Os12g38210,109,206,165,165,300
LOC_Os12g38220,0,0,0,0,0
LOC_Os12g38230,0,0,0,0,0
LOC_Os12g38240,0,0,0,0,0
LOC_Os12g38250,0,0,18,0,0
LOC_Os12g38260,0,0,0,0,141
LOC_Os12g38270,167,0,94,73,77
LOC_Os12g38280,0,0,0,0,0
LOC_Os12g38290,0,0,0,0,0
LOC_Os12g38300,0,0,0,0,0
LOC_Os12g38310,0,0,23,19,20
LOC_Os12g38320,0,0,0,0,0
LOC_Os12g38330,0,0,0,0,0
LOC_Os12g38340,0,0,0,0,0
LOC_Os12g38350,0,0,0,0,0
LOC_Os12g38360,67,49,0,0,0
LOC_Os12g38370,0,0,0,0,0
LOC_Os12g38380,88,284,57,15,154
LOC_Os12g38400,1,0,0,0,0
LOC_Os12g38410,0,0,0,0,0
LOC_Os12g38420,0,0,0,0,0
LOC_Os12g38430,480,200,287,270,567
LOC_Os12g38440,0,0,0,0,0
LOC_Os12g38450,0,0,0,0,0
LOC_Os12g38460,0,0,0,0,0
LOC_Os12g38470,0,0,0,0,0
LOC_Os12g38480,95,77,63,78,0
LOC_Os12g38490,67,172,33,70,97
LOC_Os12g38500,0,0,0,0,0
LOC_Os12g38510,0,0,0,0,0
LOC_Os12g38520,0,0,0,0,0
LOC_Os12g38540,0,0,0,21,0
LOC_Os12g38550,0,0,0,0,0
LOC_Os12g38560,69,64,0,80,0
LOC_Os12g38570,0,0,0,0,0
LOC_Os12g38580,0,0,0,0,0
LOC_Os12g38590,0,0,10,0,0
LOC_Os12g38600,0,0,0,0,0
LOC_Os12g38610,0,1,0,1,99
LOC_Os12g38620,214,53,19,129,248
LOC_Os12g38630,1,5,36,39,101
LOC_Os12g38640,10260,6681,5899,7289,9752
LOC_Os12g38650,0,0,22,8,28
LOC_Os12g38660,0,0,0,0,0
LOC_Os12g38670,0,0,0,0,0
LOC_Os12g38680,0,0,0,0,0
LOC_Os12g38690,0,0,0,0,0
LOC_Os12g38700,0,0,0,0,0
LOC_Os12g38710,0,0,0,0,0
LOC_Os12g38720,91,28,4,16,0
LOC_Os12g38730,280,52,18,0,30
LOC_Os12g38740,0,0,0,0,0
LOC_Os12g38750,2,0,1,0,2
LOC_Os12g38760,0,0,17,0,0
LOC_Os12g38770,0,0,0,4,13
LOC_Os12g38780,174,28,48,0,112
LOC_Os12g38790,0,0,0,0,0
LOC_Os12g38795,0,1,27,0,0
LOC_Os12g38800,85,62,17,17,67
LOC_Os12g38810,0,0,0,3,0
LOC_Os12g38820,0,0,0,0,0
LOC_Os12g38830,0,0,0,0,0
LOC_Os12g38840,0,0,0,0,0
LOC_Os12g38850,684,468,238,525,635
LOC_Os12g38860,0,0,0,0,0
LOC_Os12g38870,184,67,135,63,34
LOC_Os12g38880,0,0,0,0,17
LOC_Os12g38890,0,0,0,0,0
LOC_Os12g38900,0,0,0,0,0
LOC_Os12g38910,0,0,0,0,0
LOC_Os12g38920,1,0,0,1,0
LOC_Os12g38930,115,84,0,89,33
LOC_Os12g38940,0,0,0,0,0
LOC_Os12g38950,0,0,0,0,0
LOC_Os12g38960,0,0,0,0,0
LOC_Os12g38970,116,178.892,106.238,83,77
LOC_Os12g38980,0,0,0,0,0
LOC_Os12g38990,0,0,0,0,0
LOC_Os12g39000,0,0,0,0,0
LOC_Os12g39010,0,0,0,0,0
LOC_Os12g39020,0,0,0,0,0
LOC_Os12g39030,0,0,0,0,0
LOC_Os12g39040,0,0,0,0,0
LOC_Os12g39060,0,0,0,0,0
LOC_Os12g39070,0,0,0,0,0
LOC_Os12g39080,0,0,0,0,0
LOC_Os12g39090,104,62,63,63,288
LOC_Os12g39100,0,0,0,0,0
LOC_Os12g39110,0,0,1,1,0
LOC_Os12g39120,152,0,1,2,0
LOC_Os12g39130,0,0,0,0,0
LOC_Os12g39140,0,0,0,0,0
LOC_Os12g39150,0,0,0,0,0
LOC_Os12g39160,0,0,0,1,8
LOC_Os12g39170,0,0,0,0,0
LOC_Os12g39180,0,0,0,0,67
LOC_Os12g39190,0,0,0,0,0
LOC_Os12g39200,849,305,259,435,622
LOC_Os12g39210,0,0,1,0,0
LOC_Os12g39220,2,20,2,11,0
LOC_Os12g39230,0,0,0,0,0
LOC_Os12g39240,0,0,0,0,0
LOC_Os12g39250,0,0,0,0,0
LOC_Os12g39260,0,0,0,0,0
LOC_Os12g39270,0,0,0,0,0
LOC_Os12g39280,0,0,0,0,0
LOC_Os12g39290,0,0,0,0,0
LOC_Os12g39300,0,0,0,0,0
LOC_Os12g39310,0,0,0,0,0
LOC_Os12g39320,158,65,54,195,305
LOC_Os12g39330,0,0,0,0,0
LOC_Os12g39340,1,20,20,134,3
LOC_Os12g39350,0,0,0,0,0
LOC_Os12g39360,54,13,107,96,34
LOC_Os12g39370,234,144,218,223,406.999
LOC_Os12g39380,217,283,336,276,855
LOC_Os12g39400,0,0,0,0,0
LOC_Os12g39410,0,0,0,0,0
LOC_Os12g39420,61,14,22,124,67
LOC_Os12g39430,0,0,0,0,0
LOC_Os12g39440,2,48,86,26,120
LOC_Os12g39450,0,0,0,0,0
LOC_Os12g39460,0,0,0,0,0
LOC_Os12g39470,0,0,0,0,0
LOC_Os12g39480,0,0,0,0,0
LOC_Os12g39490,0,0,0,0,0
LOC_Os12g39510,0,0,0,0,0
LOC_Os12g39520,0,0,0,0,0
LOC_Os12g39530,0,0,0,0,0
LOC_Os12g39540,0,0,0,0,0
LOC_Os12g39550,0,0,0,0,0
LOC_Os12g39560,0,0,0,0,0
LOC_Os12g39570,0,0,0,0,0
LOC_Os12g39580,0,0,0,0,0
LOC_Os12g39590,0,0,0,0,0
LOC_Os12g39600,0,0,0,0,0
LOC_Os12g39610,0,0,0,0,0
LOC_Os12g39620,378,91,77,136,642
LOC_Os12g39630,0,0,0,0,0
LOC_Os12g39640,7,73,28,12,5
LOC_Os12g39650,0,0,0,1,43
LOC_Os12g39660,40,104,230,110,292
LOC_Os12g39670,0,0,0,0,0
LOC_Os12g39680,0,0,0,0,0
LOC_Os12g39690,0,0,0,0,0
LOC_Os12g39700,0,0,0,0,0
LOC_Os12g39710,153,72,45,147,114
LOC_Os12g39730,0,0,0,0,0
LOC_Os12g39740,0,0,0,0,0
LOC_Os12g39750,0,0,0,0,0
LOC_Os12g39760,0,0,0,0,0
LOC_Os12g39770,0,0,0,0,0
LOC_Os12g39780,0,0,0,0,0
LOC_Os12g39790,0,0,0,0,0
LOC_Os12g39800,0,0,0,0,0
LOC_Os12g39810,0,0,0,0,0
LOC_Os12g39820,0,0,0,0,0
LOC_Os12g39830,0,0,0,0,0
LOC_Os12g39840,0,27,0,2,0
LOC_Os12g39850,0,0,0,0,0
LOC_Os12g39860,449,202,136,145,294
LOC_Os12g39870,0,0,0,0,0
LOC_Os12g39880,0,0,0,0,0
LOC_Os12g39890,0,0,0,0,0
LOC_Os12g39900,0,0,0,0,0
LOC_Os12g39910,0,0,0,0,0
LOC_Os12g39920,0,0,0,0,0
LOC_Os12g39930,44,4,5,67,3
LOC_Os12g39940,0,0,0,0,0
LOC_Os12g39950,0,0,0,0,0
LOC_Os12g39960,0,0,0,0,0
LOC_Os12g39970,41,0,0,108,379
LOC_Os12g39980,0,0,0,0,0
LOC_Os12g39990,0,0,0,0,0
LOC_Os12g40000,0,0,0,0,0
LOC_Os12g40010,0,0,0,0,90
LOC_Os12g40020,0,0,0,0,0
LOC_Os12g40030,0,0,0,0,0
LOC_Os12g40040,0,0,0,0,0
LOC_Os12g40050,0,0,0,0,0
LOC_Os12g40060,0,0,0,0,0
LOC_Os12g40070,0,0,0,0,0
LOC_Os12g40080,0,0,0,0,0
LOC_Os12g40090,0,0,0,0,0
LOC_Os12g40100,0,0,0,0,0
LOC_Os12g40115,0,19,19,0,0
LOC_Os12g40120,0,0,0,0,0
LOC_Os12g40130,0,0,0,0,0
LOC_Os12g40140,0,0,1,0,0
LOC_Os12g40150,0,0,0,0,0
LOC_Os12g40160,0,0,0,0,0
LOC_Os12g40170,0,0,0,0,0
LOC_Os12g40180,0,0,0,0,0
LOC_Os12g40190,191,59,20,183,524
LOC_Os12g40200,0,0,0,0,0
LOC_Os12g40210,0,0,0,0,0
LOC_Os12g40220,0,0,0,0,0
LOC_Os12g40230,0,0,0,0,0
LOC_Os12g40240,0,0,0,0,0
LOC_Os12g40250,0,0,0,0,0
LOC_Os12g40260,0,0,0,0,0
LOC_Os12g40270,0,0,0,0,0
LOC_Os12g40279,182,89,96,99,46
LOC_Os12g40290,0,0,0,0,0
LOC_Os12g40300,0,0,0,0,0
LOC_Os12g40310,0,0,0,0,0
LOC_Os12g40320,0,0,0,0,0
LOC_Os12g40330,0,0,0,0,0
LOC_Os12g40340,0,49,0,12,0
LOC_Os12g40350,0,0,0,0,0
