,V1,V2,V3,V4
LOC_Os08g22340,0,0,0,0
LOC_Os08g22354,2506,2508,1812,2972
LOC_Os08g22370,0,0,0,0
LOC_Os08g22380,0,0,0,0
LOC_Os08g22389,0,0,0,0
LOC_Os08g22400,0,0,0,0
LOC_Os08g22410,0,0,0,0
LOC_Os08g22420,0,0,0,0
LOC_Os08g22430,0,0,0,0
LOC_Os08g22440,0,0,0,0
LOC_Os08g22450,0,0,0,0
LOC_Os08g22480,0,0,0,0
LOC_Os08g22500,0,0,0,0
LOC_Os08g22510,0,0,0,0
LOC_Os08g22520,0,0,0,0
LOC_Os08g22540,0,0,0,0
LOC_Os08g22550,0,0,0,0
LOC_Os08g22560,0,0,0,0
LOC_Os08g22570,0,0,0,0
LOC_Os08g22590,0,0,0,0
LOC_Os08g22600,0,0,0,0
LOC_Os08g22604,0,0,0,0
LOC_Os08g22610,0,0,0,0
LOC_Os08g22620,0,0,0,0
LOC_Os08g22630,0,0,0,0
LOC_Os08g22640,0,0,0,0
LOC_Os08g22650,0,0,0,0
LOC_Os08g22660,0,0,0,0
LOC_Os08g22670,0,0,0,0
LOC_Os08g22680,0,0,0,0
LOC_Os08g22690,0,0,0,0
LOC_Os08g22700,0,0,0,0
LOC_Os08g22710,0,0,0,0
LOC_Os08g22740,0,0,0,0
LOC_Os08g22750,0,0,0,0
LOC_Os08g22760,0,0,0,0
LOC_Os08g22770,0,0,0,0
LOC_Os08g22780,0,0,0,0
LOC_Os08g22790,0,0,0,0
LOC_Os08g22810,0,0,0,0
LOC_Os08g22820,0,0,0,0
LOC_Os08g22830,0,0,0,0
LOC_Os08g22840,0,0,0,0
LOC_Os08g22852,34,0,19,0
LOC_Os08g22864,582,230,409,175
LOC_Os08g22890,0,0,0,0
LOC_Os08g22900,0,0,0,0
LOC_Os08g22910,0,0,0,0
LOC_Os08g22920,0,0,0,0
LOC_Os08g22930,0,0,0,0
LOC_Os08g22940,0,0,0,0
LOC_Os08g22950,0,0,0,0
LOC_Os08g22960,0,0,0,0
LOC_Os08g22970,0,0,0,0
LOC_Os08g22980,0,0,0,0
LOC_Os08g22990,0,0,0,0
LOC_Os08g23000,0,0,0,0
LOC_Os08g23010,0,0,0,0
LOC_Os08g23020,0,0,0,0
LOC_Os08g23030,0,0,0,0
LOC_Os08g23040,0,0,0,0
LOC_Os08g23050,0,0,0,0
LOC_Os08g23060,0,0,0,0
LOC_Os08g23070,0,0,0,0
LOC_Os08g23080,0,0,0,0
LOC_Os08g23090,0,0,0,0
LOC_Os08g23100,296,177,175,159
LOC_Os08g23110,249,159,54,119
LOC_Os08g23120,446,463,809,380
LOC_Os08g23130,0,0,0,0
LOC_Os08g23140,42,107,0,0
LOC_Os08g23150,335,125,224,259
LOC_Os08g23160,0,0,0,0
LOC_Os08g23170,0,0,0,0
LOC_Os08g23180,90,82,68,131
LOC_Os08g23189,0,0,0,0
LOC_Os08g23200,0,0,0,0
LOC_Os08g23210,0,4,0,0
LOC_Os08g23220,0,0,0,0
LOC_Os08g23230,0,0,0,0
LOC_Os08g23240,0,0,0,0
LOC_Os08g23250,0,0,0,0
LOC_Os08g23260,0,0,0,0
LOC_Os08g23270,0,0,0,0
LOC_Os08g23280,5,0,28,0
LOC_Os08g23290,0,0,0,0
LOC_Os08g23300,0,0,0,0
LOC_Os08g23310,0,0,0,0
LOC_Os08g23320,119,234,76,200
LOC_Os08g23330,0,0,0,0
LOC_Os08g23340,0,0,0,0
LOC_Os08g23350,0,0,0,0
LOC_Os08g23360,83,28,91,124
LOC_Os08g23370,0,0,0,0
LOC_Os08g23380,0,0,0,0
LOC_Os08g23390,0,0,0,0
LOC_Os08g23400,0,0,0,0
LOC_Os08g23410,32,66,144,145
LOC_Os08g23420,0,0,0,0
LOC_Os08g23430,177,73,104,62
LOC_Os08g23440,204,259,198,422
LOC_Os08g23450,0,0,0,0
LOC_Os08g23460,0,0,0,0
LOC_Os08g23470,0,0,16,10
LOC_Os08g23480,0,0,0,0
LOC_Os08g23490,0,0,0,0
LOC_Os08g23500,0,0,0,0
LOC_Os08g23510,0,0,0,0
LOC_Os08g23520,0,0,0,0
LOC_Os08g23530,0,0,0,0
LOC_Os08g23540,0,0,0,0
LOC_Os08g23550,0,0,0,0
LOC_Os08g23560,0,0,0,0
LOC_Os08g23570,0,0,0,0
LOC_Os08g23580,0,0,0,0
LOC_Os08g23590,0,0,0,0
LOC_Os08g23600,0,0,0,0
LOC_Os08g23610,0,0,0,0
LOC_Os08g23620,0,0,0,0
LOC_Os08g23630,0,0,0,0
LOC_Os08g23640,0,0,0,0
LOC_Os08g23654,0,0,0,0
LOC_Os08g23670,0,0,0,0
LOC_Os08g23680,301,213,124,193
LOC_Os08g23690,0,0,0,0
LOC_Os08g23700,139,160,139,5
LOC_Os08g23710,702.997,266,486,706
LOC_Os08g23720,0,0,0,0
LOC_Os08g23730,231,128,316,370
LOC_Os08g23740,0,0,0,0
LOC_Os08g23750,0,0,0,0
LOC_Os08g23754,0.77,0,28.412,0
LOC_Os08g23760,0,0,0,0
LOC_Os08g23770,0,0,0,0
LOC_Os08g23780,168,0,243,129
LOC_Os08g23790,0,0,0,0
LOC_Os08g23800,0,0,0,0
LOC_Os08g23810,27,91,24,0
LOC_Os08g23820,0,0,0,0
LOC_Os08g23829,0,0,0,0
LOC_Os08g23840,0,0,0,0
LOC_Os08g23849,0,0,0,0
LOC_Os08g23860,0,0,0,0
LOC_Os08g23870,0,0,0,0
LOC_Os08g23880,0,0,0,0
LOC_Os08g23890,0,0,0,0
LOC_Os08g23900,0,0,0,0
LOC_Os08g23910,0,0,0,0
LOC_Os08g23920,0,0,0,0
LOC_Os08g23930,285,378,160,339
LOC_Os08g23940,0,0,0,0
LOC_Os08g23950,0,0,0,0
LOC_Os08g23960,0,0,0,0
LOC_Os08g23980,0,0,0,0
LOC_Os08g23990,0,0,0,0
LOC_Os08g24000,0,0,0,0
LOC_Os08g24010,0,0,0,0
LOC_Os08g24020,0,0,0,0
LOC_Os08g24030,0,0,0,0
LOC_Os08g24040,0,0,0,0
LOC_Os08g24050,0,0,0,0
LOC_Os08g24060,0,0,0,0
LOC_Os08g24070,0,0,0,0
LOC_Os08g24080,0,0,0,0
LOC_Os08g24100,0,0,0,0
LOC_Os08g24110,0,0,0,0
LOC_Os08g24120,0,0,0,0
LOC_Os08g24130,0,0,0,0
LOC_Os08g24140,0,0,0,0
LOC_Os08g24150,0,0,0,0
LOC_Os08g24160,0,0,0,0
LOC_Os08g24170,0,0,0,0
LOC_Os08g24182,0,0,0,0
LOC_Os08g24190,0,0,0,0
LOC_Os08g24200,0,0,0,0
LOC_Os08g24210,0,0,0,0
LOC_Os08g24220,0,0,0,0
LOC_Os08g24230,0,0,0,0
LOC_Os08g24240,0,0,0,0
LOC_Os08g24250,0,0,0,0
LOC_Os08g24260,0,0,0,0
LOC_Os08g24270,0,0,0,0
LOC_Os08g24280,0,0,0,0
LOC_Os08g24290,0,0,0,0
LOC_Os08g24300,0,0,0,0
LOC_Os08g24310,0,0,0,0
LOC_Os08g24320,0,0,0,0
LOC_Os08g24330,0,0,0,0
LOC_Os08g24340,0,0,0,0
LOC_Os08g24350,0,0,0,0
LOC_Os08g24360,0,0,1,0
LOC_Os08g24370,0,0,0,0
LOC_Os08g24380,0,0,0,0
LOC_Os08g24390,27,58,134,24
LOC_Os08g24400,0,0,33,1
LOC_Os08g24410,0,0,0,0
LOC_Os08g24420,451,418,428,410
LOC_Os08g24434,0,0,0,0
LOC_Os08g24460,0,0,0,0
LOC_Os08g24470,2,0,0,0
LOC_Os08g24480,0,0,0,0
LOC_Os08g24490,0,0,0,0
LOC_Os08g24500,0,0,0,0
LOC_Os08g24510,0,0,0,0
LOC_Os08g24520,0,0,0,0
LOC_Os08g24530,0,0,0,0
LOC_Os08g24540,0,0,0,0
LOC_Os08g24550,0,0,0,0
LOC_Os08g24560,0,0,0,0
LOC_Os08g24570,0,0,0,0
LOC_Os08g24580,0,0,0,0
LOC_Os08g24590,0,0,0,0
LOC_Os08g24600,0,0,0,0
LOC_Os08g24610,0,0,0,0
LOC_Os08g24620,0,0,0,0
LOC_Os08g24630,0,0,0,0
LOC_Os08g24640,0,0,0,0
LOC_Os08g24650,0,0,0,0
LOC_Os08g24660,0,0,0,0
LOC_Os08g24670,0,0,0,0
LOC_Os08g24680,0,0,0,0
LOC_Os08g24690,0,0,0,0
LOC_Os08g24700,0,0,0,0
LOC_Os08g24710,0,0,0,0
LOC_Os08g24720,0,0,0,0
LOC_Os08g24730,0,0,0,0
LOC_Os08g24740,0,0,0,0
LOC_Os08g24750,0,0,0,0
LOC_Os08g24760,585,399,736,549
LOC_Os08g24770,1,0,7,0
LOC_Os08g24790,0,0,0,0
LOC_Os08g24800,0,0,0,0
LOC_Os08g24810,0,0,0,0
LOC_Os08g24820,0,0,0,0
LOC_Os08g24830,0,0,0,0
LOC_Os08g24840,0,0,0,0
LOC_Os08g24850,0,0,0,0
LOC_Os08g24860,0,0,0,0
LOC_Os08g24870,0,0,0,0
LOC_Os08g24880,0,0,0,0
LOC_Os08g24900,0,0,0,0
LOC_Os08g24910,0,0,0,0
LOC_Os08g24920,0,0,0,0
LOC_Os08g24930,15,80,0,146
LOC_Os08g24940,0,0,0,0
LOC_Os08g24946,372,295,405,224
LOC_Os08g24960,0,0,0,0
LOC_Os08g24970,0,0,0,0
LOC_Os08g24980,0,0,0,0
LOC_Os08g24990,0,0,0,0
LOC_Os08g25000,0,0,0,0
LOC_Os08g25010,61,137,62,78
LOC_Os08g25020,0,0,0,0
LOC_Os08g25030,0,0,0,0
LOC_Os08g25040,0,0,0,0
LOC_Os08g25050,37,120,101,138
LOC_Os08g25060,372,283,441,416
LOC_Os08g25070,0,0,0,0
LOC_Os08g25080,35,176,88,138
LOC_Os08g25090,420,141,326,244
LOC_Os08g25100,0,0,0,0
LOC_Os08g25110,0,0,0,0
LOC_Os08g25120,0,0,0,0
LOC_Os08g25130,18,43,61,66
LOC_Os08g25140,146,102,241,159
LOC_Os08g25160,0,0,0,0
LOC_Os08g25180,0,0,0,0
LOC_Os08g25190,0,0,0,0
LOC_Os08g25200,0,0,0,0
LOC_Os08g25210,0,0,0,0
LOC_Os08g25220,0,0,0,0
LOC_Os08g25230,0,0,0,0
LOC_Os08g25240,0,0,0,0
LOC_Os08g25250,0,0,0,0
LOC_Os08g25260,0,0,0,0
LOC_Os08g25270,0,0,0,0
LOC_Os08g25280,0,48,0,0
LOC_Os08g25290,2,0,0,0
LOC_Os08g25300,0,0,0,0
LOC_Os08g25310,266,374,263,393
LOC_Os08g25330,0,0,0,0
LOC_Os08g25340,0,0,0,0
LOC_Os08g25350,0,0,0,0
LOC_Os08g25360,0,0,0,0
LOC_Os08g25370,0,0,0,0
LOC_Os08g25380,7,59,161,99
LOC_Os08g25390,477,388,490,490
LOC_Os08g25410,0,0,0,0
LOC_Os08g25420,0,0,0,0
LOC_Os08g25430,0,24,5,0
LOC_Os08g25440,0,0,0,0
LOC_Os08g25450,0,0,0,0
LOC_Os08g25460,1017,889,634,632
LOC_Os08g25470,0,0,0,0
LOC_Os08g25480,0,0,0,0
LOC_Os08g25490,0,0,0,0
LOC_Os08g25500,0,0,0,0
LOC_Os08g25510,0,0,0,0
LOC_Os08g25530,0,0,0,0
LOC_Os08g25540,0,0,0,0
LOC_Os08g25550,0,0,0,0
LOC_Os08g25560,0,0,0,0
LOC_Os08g25570,315,161,472,93
LOC_Os08g25580,0,0,0,0
LOC_Os08g25590,525,801,481,709
LOC_Os08g25600,0,0,0,0
LOC_Os08g25624,56,87,41,15
LOC_Os08g25640,0,0,0,0
LOC_Os08g25650,0,0,0,0
LOC_Os08g25660,0,0,0,0
LOC_Os08g25670,0,0,0,0
LOC_Os08g25680,0,0,0,0
LOC_Os08g25690,0,0,0,0
LOC_Os08g25700,0,54,0,0
LOC_Os08g25710,0,0,0,0
LOC_Os08g25720,386,417,336,220
LOC_Os08g25734,315,368,89,361
LOC_Os08g25750,0,0,0,0
LOC_Os08g25760,0,0,0,0
LOC_Os08g25770,0,0,0,0
LOC_Os08g25780,0,0,0,0
LOC_Os08g25799,384,170,251,460
LOC_Os08g25820,24,0,50,148
LOC_Os08g25830,0,0,0,0
LOC_Os08g25839,0,0,0,0
LOC_Os08g25850,0,0,0,0
LOC_Os08g25860,0,0,0,0
LOC_Os08g25864,67.933,140.726,2,140.981
LOC_Os08g25870,0,0,0,0
LOC_Os08g25880,0,0,0,0
LOC_Os08g25890,0,0,0,0
LOC_Os08g25900,36,30,29,1
LOC_Os08g25940,0,0,0,0
LOC_Os08g25950,0,0,0,0
LOC_Os08g25960,0,0,0,0
LOC_Os08g25970,0,0,0,0
LOC_Os08g25980,0,0,0,0
LOC_Os08g25990,0,0,0,0
LOC_Os08g26010,0,0,0,0
LOC_Os08g26020,0,0,0,0
LOC_Os08g26030,0,0,0,0
LOC_Os08g26040,3,0,0,7
LOC_Os08g26050,0,0,0,0
LOC_Os08g26060,0,0,0,0
LOC_Os08g26070,0,0,0,0
LOC_Os08g26080,0,0,0,0
LOC_Os08g26090,0,0,0,0
LOC_Os08g26100,0,0,0,0
LOC_Os08g26110,0,0,0,0
LOC_Os08g26120,0,0,0,0
LOC_Os08g26140,0,0,0,0
LOC_Os08g26150,0,0,0,0
LOC_Os08g26160,0,0,0,0
LOC_Os08g26170,0,0,0,0
LOC_Os08g26180,0,0,0,0
LOC_Os08g26190,0,0,0,0
LOC_Os08g26200,0,0,0,0
LOC_Os08g26210,0,0,0,0
LOC_Os08g26220,0,0,0,0
LOC_Os08g26230,0,0,0,0
LOC_Os08g26240,0,0,0,0
LOC_Os08g26250,0,0,0,0
LOC_Os08g26260,0,0,0,0
LOC_Os08g26270,0,0,0,0
LOC_Os08g26280,0,0,0,0
LOC_Os08g26290,0,0,0,0
LOC_Os08g26300,0,0,0,0
LOC_Os08g26310,0,0,0,0
LOC_Os08g26320,0,0,0,0
LOC_Os08g26330,0,0,0,0
LOC_Os08g26340,0,0,0,0
LOC_Os08g26350,0,0,0,0
LOC_Os08g26360,0,0,0,0
LOC_Os08g26370,0,0,0,0
LOC_Os08g26380,0,0,0,0
LOC_Os08g26390,0,0,0,0
LOC_Os08g26400,0,0,0,0
LOC_Os08g26409,0,0,0,0
LOC_Os08g26420,0,0,0,0
LOC_Os08g26430,0,0,0,0
LOC_Os08g26440,0,0,0,0
LOC_Os08g26450,0,0,0,0
LOC_Os08g26460,0,0,0,0
LOC_Os08g26470,0,0,0,0
LOC_Os08g26480,0,0,0,0
LOC_Os08g26490,0,0,0,0
LOC_Os08g26500,0,0,0,0
LOC_Os08g26510,0,0,0,0
LOC_Os08g26520,0,0,0,0
LOC_Os08g26530,0,0,0,0
LOC_Os08g26544,0,0,0,0
LOC_Os08g26560,0,0,0,0
LOC_Os08g26580,0,0,0,0
LOC_Os08g26590,0,0,0,0
LOC_Os08g26610,0,0,0,0
LOC_Os08g26620,0,0,0,0
LOC_Os08g26630,0,0,0,0
LOC_Os08g26650,0,0,0,0
LOC_Os08g26660,0,0,0,0
LOC_Os08g26670,0,0,0,0
LOC_Os08g26680,0,0,0,0
LOC_Os08g26685,0,0,0,0
LOC_Os08g26690,0,0,0,0
LOC_Os08g26700,155,151,78,139
LOC_Os08g26710,0,0,0,0
LOC_Os08g26720,0,0,0,0
LOC_Os08g26730,0,0,0,0
LOC_Os08g26740,0,0,0,0
LOC_Os08g26750,0,0,0,0
LOC_Os08g26760,0,0,0,0
LOC_Os08g26770,0,0,0,0
LOC_Os08g26780,0,0,0,0
LOC_Os08g26790,0,0,0,0
LOC_Os08g26800,0,0,0.899,0
LOC_Os08g26810,0,0,0,0
LOC_Os08g26820,38,12,23,122
LOC_Os08g26830,0,0,0,0
LOC_Os08g26840,25,49.001,0,16
LOC_Os08g26850,49,108.999,116,316
LOC_Os08g26860,0,0,0,0
LOC_Os08g26870,146,177,76,28
LOC_Os08g26875,0,0,0,0
LOC_Os08g26880,57,76,79,119
LOC_Os08g26890,0,0,0,0
LOC_Os08g26900,0,0,0,0
LOC_Os08g26910,0,0,0,0
LOC_Os08g26920,0,0,0,0
LOC_Os08g26930,0,0,0,0
LOC_Os08g26940,0,0,0,0
LOC_Os08g26950,0,0,0,0
LOC_Os08g26960,0,0,0,0
LOC_Os08g26970,0,0,0,0
LOC_Os08g26980,0,0,0,0
LOC_Os08g26990,0,0,0,0
LOC_Os08g27000,0,0,0,0
LOC_Os08g27010,332,281,627,112
LOC_Os08g27020,0,0,0,0
LOC_Os08g27030,145,135,62,158
LOC_Os08g27040,469,660,273,424
LOC_Os08g27050,43,51,69,102
LOC_Os08g27060,0,0,0,0
LOC_Os08g27070,1169,1403,1208,1730
LOC_Os08g27080,0,0,0,0
LOC_Os08g27090,158,39,208,21
LOC_Os08g27100,11,3,0,49
LOC_Os08g27110,0,0,0,0
LOC_Os08g27120,0,0,0,0
LOC_Os08g27130,0,0,0,0
LOC_Os08g27140,50,107,0,0
LOC_Os08g27150,28,69,84,25
LOC_Os08g27160,0,0,0,0
LOC_Os08g27170,0,0,0,0
LOC_Os08g27180,0,0,0,0
LOC_Os08g27190,0,0,0,0
LOC_Os08g27200,0,0,0,0
LOC_Os08g27210,0,0,0,0
LOC_Os08g27220,0,0,0,0
LOC_Os08g27230,0,0,0,0
LOC_Os08g27240,0,0,0,0
LOC_Os08g27250,0,0,0,0
LOC_Os08g27260,0,0,0,0
LOC_Os08g27270,0,0,0,0
LOC_Os08g27280,0,0,0,0
LOC_Os08g27290,0,0,0,0
LOC_Os08g27300,0,0,0,0
LOC_Os08g27310,0,0,0,0
LOC_Os08g27320,0,0,0,0
LOC_Os08g27330,0,0,0,0
LOC_Os08g27340,0,0,0,0
LOC_Os08g27350,0,0,0,0
LOC_Os08g27360,0,0,0,0
LOC_Os08g27370,0,0,0,0
LOC_Os08g27380,0,0,0,0
LOC_Os08g27390,0,0,0,0
LOC_Os08g27400,0,0,0,0
LOC_Os08g27410,0,0,0,0
LOC_Os08g27420,0,0,0,0
LOC_Os08g27430,0,0,0,0
LOC_Os08g27440,0,0,0,0
LOC_Os08g27450,0,0,0,0
LOC_Os08g27460,0,0,0,0
LOC_Os08g27470,0,0,0,0
LOC_Os08g27490,0,0,0,0
LOC_Os08g27500,0,0,0,0
LOC_Os08g27520,0,0,0,0
LOC_Os08g27530,0,0,0,0
LOC_Os08g27540,223,91,115,133
LOC_Os08g27550,0,0,13,0
LOC_Os08g27560,0,0,0,0
LOC_Os08g27570,0,0,0,0
LOC_Os08g27580,200,211,144,258
LOC_Os08g27590,0,0,0,0
LOC_Os08g27600,0,0,0,0
LOC_Os08g27610,0,0,0,0
LOC_Os08g27620,0,0,0,0
LOC_Os08g27630,86.949,11.265,27.87,0
LOC_Os08g27640,0,0,0,0
LOC_Os08g27650,0,0,0,0
LOC_Os08g27660,0,0,0,0
LOC_Os08g27672,0,0,0,0
LOC_Os08g27674,0,0,0,0
LOC_Os08g27676,0,0,0,0
LOC_Os08g27678,0,0,0,0
LOC_Os08g27690,0,0,0,0
LOC_Os08g27700,0,0,0,0
LOC_Os08g27710,0,0,0,0
LOC_Os08g27720,556,717,565,466
LOC_Os08g27740,0,0,0,0
LOC_Os08g27759,0,0,16,0
LOC_Os08g27780,0,0,0,0
LOC_Os08g27790,0,0,0,0
LOC_Os08g27800,0,0,0,0
LOC_Os08g27810,0,0,0,0
LOC_Os08g27824,139,130,153,209
LOC_Os08g27840,3904,2885,2870,3284
LOC_Os08g27850,15584,16832,16702,17262
LOC_Os08g27860,177,228,211,219
LOC_Os08g27870,0,0,0,0
LOC_Os08g27880,0,0,0,0
LOC_Os08g27890,0,0,0,0
LOC_Os08g27900,0,0,0,0
LOC_Os08g27910,0,0,0,0
LOC_Os08g27920,0,0,0,0
LOC_Os08g27930,0,0,0,0
LOC_Os08g27940,0,0,0,0
LOC_Os08g27950,0,0,0,0
LOC_Os08g27960,0,0,0,0
LOC_Os08g27970,0,0,0,0
LOC_Os08g27980,22.524,0,0,0
LOC_Os08g27990,0,0,0,0
LOC_Os08g28000,0,0,0,0
LOC_Os08g28010,0,0,0,0
LOC_Os08g28020,0,0,0,0
LOC_Os08g28030,166,97,102,30
LOC_Os08g28040,0,0,0,0
LOC_Os08g28050,0,0,0,0
LOC_Os08g28060,0,0,0,0
LOC_Os08g28070,0,0,0,0
LOC_Os08g28080,0,0,0,0
LOC_Os08g28090,0,0,0,0
LOC_Os08g28100,0,0,0,0
LOC_Os08g28110,0,0,0,0
LOC_Os08g28120,0,0,0,0
LOC_Os08g28130,0,0,0,0
LOC_Os08g28140,0,0,0,0
LOC_Os08g28150,0,0,0,0
LOC_Os08g28160,0,0,0,0
LOC_Os08g28170,266,282,117,199
LOC_Os08g28180,0,67,0,0
LOC_Os08g28190,142,141,202,190
LOC_Os08g28200,15.983,42,32,0
LOC_Os08g28214,79,162,25,81
LOC_Os08g28230,450.051,316.735,337.13,287
LOC_Os08g28240,0,0,0,0
LOC_Os08g28250,0,0,0,0
LOC_Os08g28260,0,0,0,0
LOC_Os08g28270,0,0,0,0
LOC_Os08g28280,0,0,0,0
LOC_Os08g28290,0,0,0,0
LOC_Os08g28300,0,0,0,0
LOC_Os08g28310,0,0,0,0
LOC_Os08g28319,0,0,0,0
LOC_Os08g28340,0,0,0,0
LOC_Os08g28350,0,0,0,0
LOC_Os08g28360,0,0,0,0
LOC_Os08g28370,0,0,0,0
LOC_Os08g28380,0,0,0,0
LOC_Os08g28390,0,0,0,0
LOC_Os08g28400,0,0,0,0
LOC_Os08g28410,0,0,0,0
LOC_Os08g28420,0,0,0,0
LOC_Os08g28430,0,0,0,0
LOC_Os08g28450,0,0,0,0
LOC_Os08g28460,0,0,0,0
LOC_Os08g28470,0,0,0,0
LOC_Os08g28480,0,0,0,0
LOC_Os08g28490,0,0,0,0
LOC_Os08g28500,0,0,0,0
LOC_Os08g28510,0,0,0,0
LOC_Os08g28520,0,0,0,0
LOC_Os08g28530,0,0,0,0
LOC_Os08g28540,0,0,0,0
LOC_Os08g28550,0,0,0,0
LOC_Os08g28560,0,0,0,0
LOC_Os08g28570,0,0,0,0
LOC_Os08g28580,0,0,0,0
LOC_Os08g28590,0,0,0,0
LOC_Os08g28600,0,0,0,0
LOC_Os08g28620,0,0,0,0
LOC_Os08g28630,0,0,0,0
LOC_Os08g28640,0,0,0,0
LOC_Os08g28650,0,0,0,0
LOC_Os08g28660,0,0,0,0
LOC_Os08g28670,4747,4290,4603,6936
LOC_Os08g28680,3972,3957,4106,3884
LOC_Os08g28690,921,615,468,547
LOC_Os08g28700,0,0,0,0
LOC_Os08g28710,0,65.002,0,34
LOC_Os08g28720,0,0,0,0
LOC_Os08g28730,193,229,179,162
LOC_Os08g28740,0,0,0,0
LOC_Os08g28750,0,0,0,0
LOC_Os08g28760,0,0,0,0
LOC_Os08g28770,0,0,0,0
LOC_Os08g28780,0,0,0,0
LOC_Os08g28784,79,90,177,158
LOC_Os08g28790,0,0,0,0
LOC_Os08g28800,0,0,0,0
LOC_Os08g28810,0,0,0,0
LOC_Os08g28820,0,0,0,0
LOC_Os08g28830,0,0,0,0
LOC_Os08g28840,220,349,313,599
LOC_Os08g28850,0,0,0,0
LOC_Os08g28860,68,80,188,0
LOC_Os08g28870,44,48,1,0
LOC_Os08g28880,0,0,0,0
LOC_Os08g28890,0,0,0,0
LOC_Os08g28900,0,0,0,0
LOC_Os08g28920,0,0,0,0
LOC_Os08g28930,0,0,0,0
LOC_Os08g28940,0,0,0,0
LOC_Os08g28950,0,0,0,0
LOC_Os08g28960,0,0,0,0
LOC_Os08g28970,0,0,0,0
LOC_Os08g28980,27,70,5,103
LOC_Os08g28990,0,0,0,0
LOC_Os08g29000,0,0,0,0
LOC_Os08g29020,0,0,0,29
LOC_Os08g29030,0,0,0,0
LOC_Os08g29040,0,0,0,0
LOC_Os08g29050,0,0,0,0
LOC_Os08g29060,0,0,0,0
LOC_Os08g29070,0,0,0,0
LOC_Os08g29080,0,0,0,0
LOC_Os08g29090,0,0,0,0
LOC_Os08g29100,168,143,103,284
LOC_Os08g29110,15,87,37,172
LOC_Os08g29124,107,115,357,116
LOC_Os08g29140,0,0,0,0
LOC_Os08g29150,330,197,112,135
LOC_Os08g29160,53.087,160.414,31,35
LOC_Os08g29170,551.913,226.586,337,311
LOC_Os08g29180,0,0,0,0
LOC_Os08g29190,0,0,0,0
LOC_Os08g29200,0,0,0,0
LOC_Os08g29210,0,0,0,0
LOC_Os08g29220,0,0,0,0
LOC_Os08g29230,0,0,0,0
LOC_Os08g29240,0,0,0,0
LOC_Os08g29250,0,0,0,0
LOC_Os08g29260,0,0,0,0
LOC_Os08g29270,0,0,0,0
LOC_Os08g29280,0,0,0,0
LOC_Os08g29290,0,0,0,0
LOC_Os08g29300,0,0,0,0
LOC_Os08g29310,0,0,0,0
LOC_Os08g29320,0,0,0,0
LOC_Os08g29330,0,0,0,0
LOC_Os08g29340,0,0,0,0
LOC_Os08g29350,0,0,0,0
LOC_Os08g29360,0,0,0,0
LOC_Os08g29370,67,123,0,0
LOC_Os08g29380,0,0,0,0
LOC_Os08g29390,0,0,0,0
LOC_Os08g29400,65,43,22,0
LOC_Os08g29420,0,0,0,0
LOC_Os08g29430,0,0,0,0
LOC_Os08g29440,0,0,0,0
LOC_Os08g29450,0,0,0,0
LOC_Os08g29460,0,0,0,0
LOC_Os08g29470,0,0,0,0
LOC_Os08g29480,0,0,0,0
LOC_Os08g29490,0,0,0,0
LOC_Os08g29500,183,204,308,251
LOC_Os08g29510,0,0,0,0
LOC_Os08g29520,344,184,521,95
LOC_Os08g29530,878,959,690,1021
LOC_Os08g29540,0,22,0,0
LOC_Os08g29550,0,0,0,0
LOC_Os08g29560,80.664,37.179,0,11.471
LOC_Os08g29570,67,0,5,31
LOC_Os08g29580,0,0,0,0
LOC_Os08g29590,105,234,138,73
LOC_Os08g29600,678,517,557,402
LOC_Os08g29610,0,0,0,0
LOC_Os08g29615,349,334,379,284
LOC_Os08g29630,0,0,0,0
LOC_Os08g29640,0,17,0,0
LOC_Os08g29650,773,658,875,751
LOC_Os08g29660,27,0,30.286,0
LOC_Os08g29669,243,303,74.714,740
LOC_Os08g29680,0,0,0,0
LOC_Os08g29690,0,0,0,0
LOC_Os08g29700,0,0,0,0
LOC_Os08g29710,46,46,306,96
LOC_Os08g29720,319,201,227,358
LOC_Os08g29730,219,108,67,526
LOC_Os08g29740,0,0,0,0
LOC_Os08g29750,0,0,11,0
LOC_Os08g29760,13,26,51,100
LOC_Os08g29770,0,0,0,0
LOC_Os08g29780,689,493,648,559
LOC_Os08g29790,0,0,0,0
LOC_Os08g29809,2,0,0,8
LOC_Os08g29830,0,0,0,0
LOC_Os08g29840,0,0,0,0
LOC_Os08g29854,0,0,0,0
LOC_Os08g29870,0,0,0,0
LOC_Os08g29880,0,0,0,0
LOC_Os08g29900,0,0,0,0
LOC_Os08g29910,0,0,0,0
LOC_Os08g29920,25.779,0,0,0
LOC_Os08g29930,0,0,0,0
LOC_Os08g29940,0,0,0,0
LOC_Os08g29950,0,0,0,0
LOC_Os08g29960,0,0,0,0
LOC_Os08g29970,0,0,0,0
LOC_Os08g29980,0,0,0,0
LOC_Os08g29990,0,0,0,0
LOC_Os08g30010,0,0,0,0
LOC_Os08g30014,0,0,0,0
LOC_Os08g30020,138,263,265,269
LOC_Os08g30040,0,0,0,0
LOC_Os08g30050,0,1.002,0,4.063
LOC_Os08g30060,1296,1070,924,1668
LOC_Os08g30070,0,0,0,0
LOC_Os08g30080,0,0,0,0
LOC_Os08g30090,0,0,0,0
LOC_Os08g30095,0,0,0,0
LOC_Os08g30100,0,0,0,0
LOC_Os08g30110,0,0,0,0
