DM_PHTC-D(c)_M,Sink needed to allow phytocassane D to leave system,phtc-D_c0 --> ,"{'C': -20.0, 'H': -28.0, 'O': -3.0}",,,,
DM_PHTC-E(c)_M,Sink needed to allow phytocassane E to leave system,phtc-E_c0 --> ,"{'C': -20.0, 'H': -28.0, 'O': -3.0}",,,,
DM_PINBAN(c)_M,Sink needed to allow Pinobanksin to leave system,pinban_c0 --> ,"{'C': -15.0, 'H': -12.0, 'O': -5.0}",,,,
DM_PLAST(s)_M,Sink needed to allow Plastoquinone A to leave system,plast_s0 --> ,"{'C': -53.0, 'H': -80.0, 'O': -2.0}",,,,
DM_PLGNG(c)_M,Sink needed to allow Pelargonidin 3-O-glucoside to leave system,plgng_c0 --> ,"{'C': -21.0, 'H': -21.0, 'O': -10.0}",,,,
DM_PQNNE(s)_M,Sink needed to allow Phylloquinone to leave system,pqnne_s0 --> ,"{'C': -31.0, 'H': -46.0, 'O': -2.0}",,,,
DM_PRIMARDN(s)_M,"Sink needed to allow ent-Pimara-8(14),15-diene to leave system",primardn_s0 --> ,"{'C': -20.0, 'H': -32.0}",,,,
DM_QRCTN3G(c)_M,Sink needed to allow Quercetin 3-O-glucoside to leave system,qrctn3g_c0 --> ,"{'charge': 1.0, 'C': -21.0, 'H': -19.0, 'O': -12.0}",,,,
DM_SRNTN(c)_M,Sink needed to allow Serotonin to leave system,srntn_c0 --> ,"{'C': -10.0, 'H': -12.0, 'N': -2.0, 'O': -1.0}",,,,
DM_TRICING(c)_M,Sink needed to allow Tricin-O-glucoside to leave system,tricin_c0 --> ,"{'charge': 1.0, 'C': -17.0, 'H': -13.0, 'O': -7.0}",,,,
DM_T-ZTNR(c)_M,Sink needed to allow trans-Zeatin riboside to leave system,t-ztnr_c0 --> ,"{'C': -15.0, 'H': -21.0, 'N': -5.0, 'O': -5.0}",,,,
DM_VTXN(c)_M,Sink needed to allow Vitexin to leave system,vtxn_c0 --> ,"{'charge': 1.0, 'C': -21.0, 'H': -19.0, 'O': -10.0}",,,,
DM_YVITE(s)_M,Sink needed to allow gamma-Tocopherol to leave system,yvite_s0 --> ,"{'C': -28.0, 'H': -48.0, 'O': -2.0}",,,,
DM_PSI_M,demand removing excess photon from system,photonPSI_u0 --> ,{'X': -1.0},,,,
DM_PSII_M,demand removing excess photon from system,photonPSII_u0 --> ,{'X': -1.0},,,,
DM_Phloem_M,export reaction for phloem sap,0.0183 ala-L_c0 + 0.0958 arg-L_c0 + 0.172 asn-L_c0 + 0.121 asp-L_c0 + 0.189 gln-L_c0 + 0.156 glu-L_c0 + 0.00969 his-L_c0 + 0.0204 ile-L_c0 + 0.0172 leu-L_c0 + 0.0516 lys-L_c0 + 0.0043 phe-L_c0 + 0.0129 pro-L_c0 + 0.116 ser-L_c0 + 2.07 starch_s0 + 0.618 sucr_c0 + 0.044 thr-L_c0 + 0.00539 tyr-L_c0 + 0.0432 val-L_c0 --> ,"{'charge': 0.1296, 'C': -62.107749999999996, 'H': -110.59700000000001, 'N': -1.7961599999999998, 'O': -53.50195}",,,,
ngam_atp_c_M,ATP NGAM for Cytosol,atp_c0 + h2o_c0 --> adp_c0 + h_c0 + pi_c0,{},,,,
ngam_atp_s_M,ATP NGAM for Chloroplast (Plastid),atp_s0 + h2o_s0 --> adp_s0 + h_s0 + pi_s0,{},,,,
ngam_atp_x_M,ATP NGAM for Peroxisome,atp_x0 + h2o_x0 --> adp_x0 + h_x0 + pi_x0,{},,,,
ngam_atp_m_M,ATP NGAM for Mitochondria,atp_m0 + h2o_m0 --> adp_m0 + h_m0 + pi_m0,{},,,,
ngam_nadphox_c_M,Generic cytosolic NADPH Oxidase for NGAM,h_c0 + nadph_c0 + o2_c0 --> h2o2_c0 + nadp_c0,{},,,,
ngam_nadphox_s_M,Generic stromal NADPH Oxidase for NGAM,h_s0 + nadph_s0 + o2_s0 --> h2o2_s0 + nadp_s0,{},,,,
ngam_nadphox_m_M,Generic mitochondrial NADPH Oxidase for NGAM,h_m0 + nadph_m0 + o2_m0 --> h2o2_m0 + nadp_m0,{},,,,
RBPOs_M,Ribulose-biphosphate Oxygenase,o2_s0 + rb15bp_s0 --> 2pglyc_s0 + 3pg_s0 + 2.0 h_s0,{},,,,
DM_o2(c)_M,Demand reaction for oxygen,o2_c0 --> ,{'O': -2.0},,,,
DM_h(c)_M,Demand reaction for excess protons (cytosolic),h_c0 --> ,"{'charge': -1.0, 'H': -1.0}",,,,
DM_h(s)_M,Demand reaction for excess protons (stromal),h_s0 --> ,"{'charge': -1.0, 'H': -1.0}",,,,
DM_h(x)_M,Demand reaction for excess protons (Peroxisomal),h_x0 --> ,"{'charge': -1.0, 'H': -1.0}",,,,
DM_h(m)_M,Demand reaction for excess protons (mitochodrial),h_m0 --> ,"{'charge': -1.0, 'H': -1.0}",,,,
DM_h(u)_M,Demand reaction for excess protons (thylakoid),h_u0 --> ,"{'charge': -1.0, 'H': -1.0}",,,,
DM_h(v)_M,Demand reaction for excess protons (vacuole),h_v0 --> ,"{'charge': -1.0, 'H': -1.0}",,,,
DM_h(r)_M,Demand reaction for excess protons (ER),h_r0 --> ,"{'charge': -1.0, 'H': -1.0}",,,,
ACCOAC_OSAr_BS,Acyl-CoA (Aerobic composition),0.0411 hdcoa_r1 + 0.0238 lnlncoa_r1 + 0.342 ocdycacoa_r1 + 0.3398 odecoa_r1 + 0.2532 pmtcoa_r1 <=> acylcoa_os_r1,"{'charge': 3.9996, 'C': -16.4075, 'H': -30.543599999999998, 'N': 0.000700000000000145, 'O': -0.9982999999999969, 'P': 0.0002999999999997449, 'S': 9.999999999998899e-05}",,,,
FAC_Osr_BS,Fatty acid (Aerobic composition),fa_os_r1 <=> 0.2532 hdca_r1 + 0.0411 hdcea_r1 + 0.0238 lnlnl_r1 + 0.3398 ocdcea_r1 + 0.342 ocdcya_r1,"{'charge': -0.9999, 'C': 16.4096, 'H': 30.5943, 'O': -0.00019999999999995022, 'R': -1.0}",,,,
PRISM_white_LED_BS,"spectral decomposition of red LED (Mix of R, G & B)",photonVis_e <=> 0.002723395 photon430_u1 + 0.135928126 photon450_u1 + 0.189971935 photon470_u1 + 0.050389911 photon490_u1 + 0.147583919 photon510_u1 + 0.132047235 photon530_u1 + 0.03140161 photon550_u1 + 0.004592156577 photon570_u1 + 0.00058518 photon590_u1 + 0.0008778146299 photon610_u1 + 0.01410125 photon630_u1 + 0.140107154 photon650_u1 + 0.146392098 photon670_u1 + 0.003258373729 photon690_u1,{'X': -3.9842064100051224e-05},,,,
RPSI_430(u)_BS,Photosystem I 430 specific reaction,photon430_u1 --> 0.203291558 photonDrain_u1 + 0.796708442 photonPSI_u1,{'X': 2.7755575615628914e-17},,,,
RPSI_450(u)_BS,Photosystem I 450 specific reaction,photon450_u1 --> 0.382419982 photonDrain_u1 + 0.617580018 photonPSI_u1,{'X': -5.551115123125783e-17},,,,
RPSI_470(u)_BS,Photosystem I 470 specific reaction,photon470_u1 --> 0.475289709 photonDrain_u1 + 0.524710291 photonPSI_u1,{},,,,
RPSI_490(u)_BS,Photosystem I 490 specific reaction,photon490_u1 --> 0.600682066 photonDrain_u1 + 0.399317934 photonPSI_u1,{'X': -1.1102230246251565e-16},,,,
RPSI_510(u)_BS,Photosystem I 510 specific reaction,photon510_u1 --> 0.81562495 photonDrain_u1 + 0.18437505 photonPSI_u1,{},,,,
RPSI_530(u)_BS,Photosystem I 530 specific reaction,photon530_u1 --> 0.907241852 photonDrain_u1 + 0.092758148 photonPSI_u1,{},,,,
RPSI_550(u)_BS,Photosystem I 550 specific reaction,photon550_u1 --> 0.901888108 photonDrain_u1 + 0.098111892 photonPSI_u1,{},,,,
RPSI_570(u)_BS,Photosystem I 570 specific reaction,photon570_u1 --> 0.847822 photonDrain_u1 + 0.152178 photonPSI_u1,{},,,,
RPSI_590(u)_BS,Photosystem I 590 specific reaction,photon590_u1 --> 0.808703289 photonDrain_u1 + 0.191296711 photonPSI_u1,{},,,,
RPSI_610(u)_BS,Photosystem I 610 specific reaction,photon610_u1 --> 0.741804064 photonDrain_u1 + 0.258195936 photonPSI_u1,{},,,,
RPSI_630(u)_BS,Photosystem I 630 specific reaction,photon630_u1 --> 0.677927964 photonDrain_u1 + 0.322072036 photonPSI_u1,{},,,,
RPSI_650(u)_BS,Photosystem I 630 specific reaction,photon650_u1 --> 0.447167461 photonDrain_u1 + 0.552832539 photonPSI_u1,{'X': -5.551115123125783e-17},,,,
RPSI_670(u)_BS,Photosystem I 670 specific reaction,photon670_u1 --> 0.509104031 photonDrain_u1 + 0.490895969 photonPSI_u1,{},,,,
RPSI_690(u)_BS,Photosystem I 690 specific reaction,photon690_u1 --> 0.931745944 photonDrain_u1 + 0.068254056 photonPSI_u1,{},,,,
RPSII_430(u)_BS,Photosystem II 430 specific reaction,photon430_u1 --> 0.14731525 photonDrain_u1 + 0.852685475 photonPSII_u1,{'X': 7.250000000347256e-07},,,,
RPSII_450(u)_BS,Photosystem II 450 specific reaction,photon450_u1 --> 0.208755937 photonDrain_u1 + 0.791244063 photonPSII_u1,{'X': 1.1102230246251565e-16},,,,
RPSII_470(u)_BS,Photosystem II 470 specific reaction,photon470_u1 --> 0.314200972 photonDrain_u1 + 0.685799028 photonPSII_u1,{'X': 1.1102230246251565e-16},,,,
RPSII_490(u)_BS,Photosystem II 490 specific reaction,photon490_u1 --> 0.387462591 photonDrain_u1 + 0.612537409 photonPSII_u1,{},,,,
RPSII_510(u)_BS,Photosystem II 510 specific reaction,photon510_u1 --> 0.651367958 photonDrain_u1 + 0.348632042 photonPSII_u1,{},,,,
RPSII_530(u)_BS,Photosystem II 530 specific reaction,photon530_u1 --> 0.832426636 photonDrain_u1 + 0.167573364 photonPSII_u1,{},,,,
RPSII_550(u)_BS,Photosystem II 550 specific reaction,photon550_u1 --> 0.858673509 photonDrain_u1 + 0.141326491 photonPSII_u1,{'X': -5.551115123125783e-17},,,,
RPSII_570(u)_BS,Photosystem II 570 specific reaction,photon570_u1 --> 0.842705566 photonDrain_u1 + 0.157294434 photonPSII_u1,{'X': 2.7755575615628914e-17},,,,
RPSII_590(u)_BS,Photosystem II 590 specific reaction,photon590_u1 --> 0.783703644 photonDrain_u1 + 0.216296356 photonPSII_u1,{'X': 2.7755575615628914e-17},,,,
RPSII_610(u)_BS,Photosystem II 610 specific reaction,photon610_u1 --> 0.748080254 photonDrain_u1 + 0.25191974 photonPSII_u1,{'X': -5.999999996841865e-09},,,,
RPSII_630(u)_BS,Photosystem II 630 specific reaction,photon630_u1 --> 0.701196322 photonDrain_u1 + 0.298803678 photonPSII_u1,{'X': 5.551115123125783e-17},,,,
RPSII_650(u)_BS,Photosystem II 630 specific reaction,photon650_u1 --> 0.609656588 photonDrain_u1 + 0.390343412 photonPSII_u1,{},,,,
RPSII_670(u)_BS,Photosystem II 670 specific reaction,photon670_u1 --> 0.34308987 photonDrain_u1 + 0.65691013 photonPSII_u1,{},,,,
RPSII_690(u)_BS,Photosystem II 690 specific reaction,photon690_u1 --> 0.632730633 photonDrain_u1 + 0.367269367 photonPSII_u1,{},,,,
H2Otex_BS,H2O transport (extracellular to cytosol),h2o_e <=> h2o_c1,{},,,,
Htex_BS,proton transport via diffusion (extracellular to cytosol),h_e <=> h_c1,{},,,,
NO3tex_BS,nitrate transport (extracellular to cytosol),no3_e <=> no3_c1,{},,,,
Pitex_BS,PI transport in via diffusion (extracellular to cytosol),pi_e <=> pi_c1,{},,,,
SO4tex_BS,sulfate transport via diffusion (extracellular to cytosol),so4_e <=> so4_c1,{},,,,
SO3tex_BS,sulfite transport via diffusion (extracellular to cytosol),hso3_e <=> hso3_c1,{},,,,
H2Stex_BS,hydrogen sulfide transport via diffusion (extracellular to cytosol),h2s_e <=> h2s_c1,{},,,,
NH4tex_BS,ammonia transport via diffusion (extracellular to cytosol),nh4_e <=> nh4_c1,{},,,,
MG2tex_BS,Mg2 transport via diffusion (extracellular to cytosol),mg2_e <=> mg2_c1,{},,,,
GLYtex_BS,Glycine transport via diffusion (extracellular to cytosol),gly_e <=> gly_c1,{},,,,
PPASc_BS,"Soluble inorganic pyrophosphatase, cytosol",h2o_c1 + ppi_c1 --> h_c1 + 2.0 pi_c1,{},,,,
PPASs_BS,"Soluble inorganic pyrophosphatase, plastidic",h2o_s1 + ppi_s1 --> h_s1 + 2.0 pi_s1,"{'charge': 1.0, 'H': 1.0}",,,,
PPASx_BS,"Soluble inorganic pyrophosphatase, peroxisomal",h2o_x1 + ppi_x1 --> h_x1 + 2.0 pi_x1,{},,,,
PPAIcxc_BS,"Membrane -bound H+-inorganic pyrophosphatase, peroxisomal",h2o_c1 + ppi_c1 --> h_x1 + 2.0 pi_c1,{},,,,
PPAIcvc_BS,"Membrane -bound H+-inorganic pyrophosphatase, vacuolar",h2o_c1 + ppi_c1 --> h_v1 + 2.0 pi_c1,{},,,,
APLs_BS,"Acetolactate synthase, plastidic",2ahethmpp_s1 + pyr_s1 --> alac-S_s1 + thmpp_s1,{},,,,
CATv_BS,"Catalase, vacuolar",2.0 h2o2_v1 --> 2.0 h2o_v1 + o2_v1,{},,,,
CATs_BS,"Catalase, plastidic",2.0 h2o2_s1 --> 2.0 h2o_s1 + o2_s1,{},,,,
CATx_BS,"Catalase, peroxisomal",2.0 h2o2_x1 --> 2.0 h2o_x1 + o2_x1,{},,,,
CATm_BS,"Catalase, mitochondrial",2.0 h2o2_m1 --> 2.0 h2o_m1 + o2_m1,{},,,,
GLUSfs_BS,"Glutamate synthase (ferredoxin), plastidic",akg_s1 + 2.0 fdxrd_s1 + gln-L_s1 --> 2.0 fdxox_s1 + 2.0 glu-L_s1 + 2.0 h_s1,{'charge': 2.0},,,,
RBPCs_BS,Ribulose-bisphosphate carboxylase,co2_s1 + h2o_s1 + rb15bp_s1 --> 2.0 3pg_s1 + 2.0 h_s1,{},,,,
CYOO6m_BS,Cytochrome c oxidase (complex IV),4.0 focytc_m1 + 8.0 h_m1 + o2_m1 --> 4.0 ficytc_m1 + 2.0 h2o_m1 + 4.0 h_c1,"{'H': 36.0, 'R': -16.0}",,,,
NO3Rm_BS,"Nitrate reductase (Ubiquinol-8), mitochondrial",no3_c1 + q8h2_m1 --> h2o_m1 + 2.0 h_c1 + no2_c1 + q8_m1,"{'charge': 2.0, 'H': 2.0}",,,,
AOXm_BS,Alternative oxidase,4.0 h_m1 + o2_m1 + q8h2_m1 --> 2.0 h2o_m1 + 2.0 h_c1 + q8_m1,{'charge': -2.0},,,,
ATPPHc_BS,"ATP phosphohydrolase, cytosolic",atp_c1 + h2o_c1 --> adp_c1 + h_c1 + pi_c1,{},,,,
ATPPHm_BS,"ATP phosphohydrolase, mitochondrial",atp_m1 + h2o_m1 --> adp_m1 + h_m1 + pi_m1,{},,,,
ATPPHs_BS,"ATP phosphohydrolase, plastidic",atp_s1 + h2o_s1 --> adp_s1 + h_s1 + pi_s1,{},,,,
ATPSs_BS,"ATP synthase (complex V), plastidic",adp_s1 + 4.0 h_u1 + pi_s1 --> atp_s1 + h2o_s1 + 3.0 h_s1,{},,,,
ATPSm_BS,"ATP synthase (complex V), mitochondrial",adp_m1 + 3.0 h_c1 + pi_m1 --> atp_m1 + h2o_m1 + 2.0 h_m1,{},,,,
GLUSs_BS,Glutamate synthase (NADH),akg_s1 + gln-L_s1 + h_s1 + nadh_s1 --> 2.0 glu-L_s1 + nad_s1,{},,,,
GLUSys_BS,Glutamate synthase (NADPH),akg_s1 + gln-L_s1 + h_s1 + nadph_s1 --> 2.0 glu-L_s1 + nadp_s1,{},,,,
GTHRc_BS,"Glutathione reductase (NADPH), cytosolic",gthox_c1 + h_c1 + nadph_c1 --> 2.0 gthrd_c1 + nadp_c1,{},,,,
GTHRs_BS,"Glutathione reductase (NADPH), plastidic",gthox_s1 + h_s1 + nadph_s1 --> 2.0 gthrd_s1 + nadp_s1,{},,,,
GTHRm_BS,"Glutathione reductase (NADPH), mitochondrial",gthox_m1 + h_m1 + nadph_m1 --> 2.0 gthrd_m1 + nadp_m1,{},,,,
ADK1c_BS,"Adenylate kinase, cytosolic",amp_c1 + atp_c1 --> 2.0 adp_c1,{},,,,
ADK1s_BS,"Adenylate kinase, plastidic",amp_s1 + atp_s1 --> 2.0 adp_s1,{},,,,
ATPAPc_BS,Apyrase,atp_c1 + 2.0 h2o_c1 --> amp_c1 + 2.0 h_c1 + 2.0 pi_c1,{},,,,
ADPAc_BS,ADP-Apyrase,adp_c1 + h2o_c1 --> amp_c1 + h_c1 + pi_c1,{},,,,
GAL1PUTc_BS,galactose-1-phosphate uridylyltransferase,gal1p_c1 + h_c1 + utp_c1 --> ppi_c1 + udpgal_c1,{},,,,
DPCOAKc_BS,Dephospho-CoA kinase,atp_c1 + dpcoa_c1 --> adp_c1 + coa_c1 + h_c1,{},,,,
URIKGc_BS,"uridine kinase (GTP), cytosolic",gtp_c1 + uri_c1 --> gdp_c1 + h_c1 + ump_c1,{},,,,
URIKGs_BS,"uridine kinase (GTP), plastidic",gtp_s1 + uri_s1 --> gdp_s1 + h_s1 + ump_s1,{},,,,
DHDHc_BS,Dihydropyrimidine dehydrogenase (NADP+),56dura_c1 + h_c1 + nadp_c1 <=> nadph_c1 + ura_c1,"{'charge': -2.0, 'H': -2.0}",,,,
BUPNc_BS,beta-ureidopropionase,cala_c1 + h2o_c1 + h_c1 --> ala-B_c1 + co2_c1 + nh4_c1,{},,,,
DHPDc_BS,Dihydropyrimidinase,56dura_c1 + h2o_c1 <=> cala_c1 + h_c1,"{'charge': 1.0, 'H': 1.0}",,,,
TMDSc_BS,Thymidylate synthase,dump_c1 + mlthf_c1 <=> dhf_c1 + dtmp_c1,{},,,,
CYTDc_BS,Cytidine deaminase,cytd_c1 + h2o_c1 + h_c1 --> nh4_c1 + uri_c1,{},,,,
GTPCYTDPTc_BS,"GTP:cytidine 5-phosphotransferase, cytosolic",cytd_c1 + gtp_c1 <=> cmp_c1 + gdp_c1,"{'charge': -1.0, 'H': -1.0}",,,,
GTPCYTDPTs_BS,"GTP:cytidine 5-phosphotransferase, plastidic",cytd_s1 + gtp_s1 <=> cmp_s1 + gdp_s1,"{'charge': -1.0, 'H': -1.0}",,,,
DCTPDAc_BS,deoxycytidine triphosphate deaminase,dctp_c1 + h2o_c1 --> dutp_c1 + nh4_c1,"{'charge': 1.0, 'H': 1.0}",,,,
CTPRc_BS,ribonucleoside-triphosphate reductase (CTP),ctp_c1 + fadh2_c1 --> dctp_c1 + fad_c1 + h2o_c1,{},,,,
UTPRc_BS,ribonucleoside-triphosphate reductase (UTP),fadh2_c1 + utp_c1 --> dutp_c1 + fad_c1 + h2o_c1,{},,,,
ATPRc_BS,ribonucleoside-triphosphate reductase (ATP),atp_c1 + fadh2_c1 --> datp_c1 + fad_c1 + h2o_c1,{},,,,
GTPRc_BS,ribonucleoside-triphosphate reductase (GTP),fadh2_c1 + gtp_c1 --> dgtp_c1 + fad_c1 + h2o_c1,{},,,,
DCAHc_BS,Deoxycytidine aminohydrolase,dcyt_c1 + h2o_c1 + h_c1 --> duri_c1 + nh4_c1,{},,,,
UPRTs_BS,"Uracil phosphoribosyltransferase, plastidic",ppi_s1 + ump_s1 <=> prpp_s1 + ura_s1,"{'charge': 1.0, 'H': 1.0}",,,,
UPRTc_BS,"Uracil phosphoribosyltransferase, cytosolic",ppi_c1 + ump_c1 <=> prpp_c1 + ura_c1,{},,,,
UPHc_BS,"Uridine phosphorylase, cytosolic",pi_c1 + uri_c1 <=> r1p_c1 + ura_c1,{},,,,
UPHs_BS,"Uridine phosphorylase, plastidic",pi_s1 + uri_s1 <=> r1p_s1 + ura_s1,{},,,,
DURIKc_BS,ATP:deoxyuridine 5-phosphotransferase,atp_c1 + duri_c1 --> adp_c1 + dump_c1 + h_c1,{},,,,
TMDKc_BS,Thymidine kinase,atp_c1 + thymd_c1 --> adp_c1 + dtmp_c1 + h_c1,{},,,,
ATCYc_BS,"ATP:cytidine 5-phosphotransferase, cytosolic",atp_c1 + cytd_c1 --> adp_c1 + cmp_c1 + h_c1,{},,,,
ATCYs_BS,"ATP:cytidine 5-phosphotransferase, plastidic",atp_s1 + cytd_s1 --> adp_s1 + cmp_s1 + h_s1,{},,,,
AUPTc_BS,"Uridine kinase, cytosolic",atp_c1 + uri_c1 --> adp_c1 + h_c1 + ump_c1,{},,,,
AUPTs_BS,"Uridine kinase, plastidic",atp_s1 + uri_s1 --> adp_s1 + h_s1 + ump_s1,{},,,,
TPHc_BS,"Thymidylate 5-phosphohydrolase, cytosolic",dtmp_c1 + h2o_c1 --> pi_c1 + thymd_c1,{},,,,
DUMPc_BS,2-Deoxyuridine 5-monophosphate phosphohydrolase,dump_c1 + h2o_c1 --> duri_c1 + pi_c1,{},,,,
DCMPc_BS,2-Deoxycytidine 5-monophosphate phosphohydrolase,dcmp_c1 + h2o_c1 --> dcyt_c1 + pi_c1,{},,,,
CMPc_BS,Cytidine-5-monophosphate phosphohydrolase,cmp_c1 + h2o_c1 --> cytd_c1 + pi_c1,{},,,,
CMPs_BS,Cytidine-5-monophosphate phosphohydrolase,cmp_s1 + h2o_s1 --> cytd_s1 + pi_s1,{},,,,
UMPc_BS,"Uridine 5-monophosphate phosphohydrolase, cytosolic",h2o_c1 + ump_c1 --> pi_c1 + uri_c1,{},,,,
UMPs_BS,"Uridine 5-monophosphate phosphohydrolase, plastidic",h2o_s1 + ump_s1 --> pi_s1 + uri_s1,{},,,,
CTPSc_BS,CTP synthetase,atp_c1 + gln-L_c1 + h2o_c1 + utp_c1 --> adp_c1 + ctp_c1 + glu-L_c1 + 2.0 h_c1 + pi_c1,{},,,,
DUTNHc_BS,dUTP pyrophosphatase,dutp_c1 + h2o_c1 --> dump_c1 + h_c1 + ppi_c1,{},,,,
DCDTc_BS,2-Deoxycytidine diphosphate:oxidized-thioredoxin 2-oxidoreductase,cdp_c1 + trdrd_c1 --> dcdp_c1 + h2o_c1 + trdox_c1,{},,,,
DUDTc_BS,2-Deoxyuridine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase,trdrd_c1 + udp_c1 --> dudp_c1 + h2o_c1 + trdox_c1,{},,,,
TDSRs_BS,"Thioredoxin reductase (NADPH), plastidic",h_s1 + nadph_s1 + trdox_s1 <=> nadp_s1 + trdrd_s1,{},,,,
TDSRc_BS,"Thioredoxin reductase (NADPH), cytosolic",h_c1 + nadph_c1 + trdox_c1 <=> nadp_c1 + trdrd_c1,{},,,,
ATDTDc_BS,ATP:dTDP phosphotransferase,atp_c1 + dtdp_c1 --> adp_c1 + dttp_c1,{},,,,
DTMPKc_BS,dTMP kinase,atp_c1 + dtmp_c1 --> adp_c1 + dtdp_c1,{},,,,
ATDUDc_BS,ATP:dUDP phosphotransferase,atp_c1 + dudp_c1 --> adp_c1 + dutp_c1,{},,,,
DUMPKc_BS,dUMP kinase ,atp_c1 + dump_c1 <=> adp_c1 + dudp_c1,{},,,,
ATDCDc_BS,ATP:dCDP phosphotransferase,atp_c1 + dcdp_c1 --> adp_c1 + dctp_c1,{},,,,
DCMPKc_BS,dCMP kinase ,atp_c1 + dcmp_c1 <=> adp_c1 + dcdp_c1,{},,,,
ATCDc_BS,"ATP:CDP phosphotransferase, cytosolic",atp_c1 + cdp_c1 --> adp_c1 + ctp_c1,{},,,,
ATCDs_BS,"ATP:CDP phosphotransferase, plastidic",atp_s1 + cdp_s1 --> adp_s1 + ctp_s1,{},,,,
CMPKc_BS,"CMP kinase, cytosolic",atp_c1 + cmp_c1 <=> adp_c1 + cdp_c1,{},,,,
CMPKs_BS,"CMP kinase, plastidic",atp_s1 + cmp_s1 <=> adp_s1 + cdp_s1,{},,,,
ATUDc_BS,"ATP:UDP phosphotransferase, cystosolic",atp_c1 + udp_c1 --> adp_c1 + utp_c1,{},,,,
ATUDs_BS,"ATP:UDP phosphotransferase, plastidic",atp_s1 + udp_s1 --> adp_s1 + utp_s1,{},,,,
UMPKc_BS,ATP:UMP phosphotransferase,atp_c1 + ump_c1 --> adp_c1 + udp_c1,{},,,,
MATc_BS,Methionine adenosyltransferase,atp_c1 + h2o_c1 + met-L_c1 --> amet_c1 + pi_c1 + ppi_c1,{},,,,
AMPDc_BS,AMP deaminase,amp_c1 + h2o_c1 + h_c1 --> imp_c1 + nh4_c1,{},,,,
AMPPc_BS,Adenosine 5-monophosphate phosphohydrolase,amp_c1 + h2o_c1 --> adn_c1 + pi_c1,{},,,,
ADNKc_BS,Adenosine kinase,adn_c1 + atp_c1 --> adp_c1 + amp_c1 + h_c1,{},,,,
APPRTc_BS,"Adenine phosphoribosyltransferase, cytosolic",ade_c1 + prpp_c1 <=> amp_c1 + ppi_c1,{},,,,
APPRTs_BS,"Adenine phosphoribosyltransferase, plastidic",ade_s1 + prpp_s1 <=> amp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
ADSHc_BS,Adenosylhomocysteinase,ahcys_c1 + h2o_c1 <=> adn_c1 + hcys-L_c1,{},,,,
PEPSs_BS,PEP synthetase,atp_s1 + h2o_s1 + pyr_s1 --> amp_s1 + pep_s1 + pi_s1,"{'charge': -2.0, 'H': -2.0}",,,,
PYKc_BS,"Pyruvate kinase, cytosolic",adp_c1 + h_c1 + pep_c1 --> atp_c1 + pyr_c1,{},,,,
PYKs_BS,"Pyruvate kinase, plastidic",adp_s1 + h_s1 + pep_s1 --> atp_s1 + pyr_s1,{},,,,
PPDKs_BS,"Pyruvate phosphate dikinase, plastidic",atp_s1 + pi_s1 + pyr_s1 --> amp_s1 + pep_s1 + ppi_s1,"{'charge': -2.0, 'H': -2.0}",,,,
PPDKc_BS,"Pyruvate phosphate dikinase, cytosolic",atp_c1 + pi_c1 + pyr_c1 --> amp_c1 + pep_c1 + ppi_c1,"{'charge': -1.0, 'H': -1.0}",,,,
MDH2c_BS,"Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+), cytosolic",mal-L_c1 + nadp_c1 --> co2_c1 + nadph_c1 + pyr_c1,{},,,,
MDH2s_BS,"Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+), plastidic",mal-L_s1 + nadp_s1 --> co2_s1 + nadph_s1 + pyr_s1,{},,,,
PDCs_BS,"pyruvate decarboxylase, plastidic",2ahethmpp_s1 --> acald_s1 + thmpp_s1,{},,,,
ACSc_BS,"acetate--CoA ligase, cytosolic",ac_c1 + atp_c1 + coa_c1 --> accoa_c1 + amp_c1 + ppi_c1,{},,,,
ACSx_BS,"acetate--CoA ligase, peroxisomal",ac_x1 + atp_x1 + coa_x1 --> accoa_x1 + amp_x1 + ppi_x1,{},,,,
ACSs_BS,"acetate--CoA ligase, plastidic",ac_s1 + atp_s1 + coa_s1 --> accoa_s1 + amp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
GLU5Kc_BS,"Glutamate 5-kinase, cytosolic",atp_c1 + glu-L_c1 --> adp_c1 + glu5p_c1,{},,,,
GLU5Ks_BS,"Glutamate 5-kinase, plastidic",atp_s1 + glu-L_s1 --> adp_s1 + glu5p_s1,{},,,,
PYR5CDm_BS,"1-pyrroline-5-carboxylate dehydrogenase (NAD), mitochondrial",glu5sa_m1 + h2o_m1 + nad_m1 --> glu-L_m1 + 2.0 h_m1 + nadh_m1,{},,,,
PYR5CDs_BS,"1-pyrroline-5-carboxylate dehydrogenase (NAD), plastidic",glu5sa_s1 + h2o_s1 + nad_s1 --> glu-L_s1 + 2.0 h_s1 + nadh_s1,{},,,,
PYR5CDys_BS,"1-pyrroline-5-carboxylate dehydrogenase (NADP), plastidic",glu5sa_s1 + h2o_s1 + nadp_s1 --> glu-L_s1 + 2.0 h_s1 + nadph_s1,{},,,,
