	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050
VALts_M	3.2904129494906655e-05	0.0008218809814609425	0.0015730954972938108	0.002305537285227192	0.003037049600786124	0.0037683816958569366	0.004499713790768321	0.0052310458859982775	0.005962377981069161	0.006693310713839995	0.007424215140433572	0.008155119620014365	0.008886024071869753	0.009616928525619297	0.010347832979370662	0.011078737433084644	0.01180964188687241	0.012540546340649324	0.013271450794372504	0.014002355248124387	0.014733259701834867	0.015464164155620278	0.01619506860940791	0.016925973063127084	0.01765687752646894	0.01838778197062768	0.019118686424375607	0.019849590878127633	0.02058049533190439	0.021311399785609253	0.022042304284915534	0.02277320869312915	0.023504113154946375	0.024235017600636923	0.024965910887526754	0.02569670112188829	0.0264274913562651	0.027143861888799765	0.027791413729890736	0.02842921545335393	0.029064368897588334	0.029695113145722225
ARGt2s_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THFts_M	-0.04575236637923779	-0.23008245610902542	-0.3424144777000642	0.17098385461277704	0.7474836504233563	1.3097899191791704	1.8148595756486618	2.3925697892240665	2.9702799993200557	3.6885058253345275	4.412778165795278	5.144854996084859	5.873029581383292	6.601204166722193	7.329378751258748	8.0575533379139	8.785727922510427	9.513902507015892	10.242077093285328	10.970251678359972	11.698426263723276	12.426600849118312	13.154775433077315	13.882950019513236	14.611124604816553	15.33929919003971	16.067473775373998	16.795648360631798	17.523822945054707	18.251997532287128	18.980172118976878	19.70834670182216	20.436521287533257	21.16469587221452	21.89286349144909	22.620966824585523	23.34907015768507	23.26249336654178	22.327626643612984	24.415129675262037	25.702892971947144	28.376809109623586
FORts_M	0.0	0.0	0.079214561550636	0.7776296660955584	1.6628661887182348	2.5309049782889077	3.2651243113947963	4.151658706389344	4.935740981898377	6.291779522656366	7.300327376708495	8.316679720526317	9.329129819390452	10.341579918279766	11.354030016356354	12.366480116593388	13.378930214774464	14.391380312875	15.403830413013402	16.416280511321247	17.428730610218906	18.441180709166936	19.45363080692964	20.46608090672558	21.478531005589986	22.490981104386478	22.748533455117375	23.710642621184192	24.672751788742403	25.634860950553424	26.59697012163483	27.561772043021502	28.544770244899876	29.582497973476865	30.557281226924786	31.497975722575	32.48480977839147	33.29304273614918	36.45531823529862	40.75001661723151	43.248330530108156	49.2905134487749
G1P(pi)ts_M	0.013925321627804936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5548750334394001	0.5750952363308759	0.8188672446824861	0.8061373379237706	0.7554286644652466	0.8338053907575647	0.9334049993370623	0.9315983026114287	0.8564280083634171	0.7779831417375169	0.8965882129852923	1.0344512461541282	1.1723142801025872	1.3101773145114026	1.4480403497360539	1.5859033827858806	1.7237664168746114	1.8616294511805012	1.4659514288741757	1.521994527491696	1.5780376243468242	1.6340807262525563	1.6901238226647206	1.7436496648345423	1.757313270425431	1.7931668648575614	1.8336846925878934	1.7440530566131518	1.7082972119877045	1.6761910166563443	0.0	0.0	0.0	4.202245530426902
G3P(pi)tsr_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G6PA(pi)ts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G6PB(pi)ts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHAP(pi)tsr_M	0.48528184660447343	3.6310016263500837	6.789396399179561	9.4781317728799	11.693574490171914	13.854619797155662	16.120370253802232	18.276437451866958	20.438580632596	22.03006289881483	23.81525553510845	25.91842069022955	28.052108016540505	30.099738409607742	32.13322021642927	34.22177561964755	36.348460406710174	38.52951927930888	40.52559244861946	42.49876229431509	44.471932138665494	46.445101982696606	48.41827182827095	50.3914416715906	52.364611515946216	54.337781360196146	57.17998350762769	59.25260006530223	61.32521662436934	63.39783317944887	65.47044973846533	67.54247624193822	69.61656661740027	71.62518185011317	73.6801265097414	75.88514167020386	78.00141215623778	80.77398649456538	83.82945630322695	84.44029371491438	86.50968909397686	81.5730164228059
3PG(pi)tsr_M	-0.5172899047228772	-4.495575125942608	-8.421066626969452	-11.900175564349333	-14.893854107973175	-17.819297923563706	-20.841855940182832	-23.758700614221777	-26.650433934716713	-29.051887959498835	-31.57717764263741	-34.441719224119204	-37.37441384913653	-40.04893767454824	-42.681015737247606	-45.45951869665083	-48.33624026896082	-51.506556553270286	-54.17478480023636	-56.834669261524056	-59.4945537231678	-62.154438183859014	-64.81432264446094	-67.47420710682634	-70.13409156821665	-72.79397602941744	-77.24564298446555	-80.08551453650608	-82.92538609093954	-85.7652576379736	-88.60512919296498	-91.4452137602957	-94.2911160730651	-97.08046437501943	-99.89995414383837	-102.88237490516075	-105.77705979382031	-109.31426616671314	-113.09227257627778	-114.39916488988817	-117.00953556391494	-110.86553933432238
PEPPIts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP2ts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2387963878600647e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.356993486640206e-12	0.0	0.0	0.0	-5.286437954055145e-12	0.0	-8.315070854081341e-12	0.0	0.0	0.0
FMNts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ABZts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NICRNTts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.283856685522892e-12	0.0	0.0	0.0	0.0	0.0
THMt2s_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THMPPt2s_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2Ots_M	0.001611512058636355	2.730790797365454	7.275713798013582	12.056552559534566	16.840879286452306	21.583404261218526	26.197407092639903	30.97198945626177	35.70347944665137	40.62403552663842	45.41579163406009	50.35289083777501	55.24286447754404	60.33722333362969	65.46518508711785	70.49523986628137	75.46303404619493	80.08536088317649	85.08515397254365	90.05105115371286	95.01694833298792	99.98284551307479	104.94874269444591	109.91463987209171	114.88053705169916	119.84643423122832	123.27710184429192	128.13565282543735	132.99420380670793	137.85275478692097	142.71130577114508	147.57092911811554	152.44753403656114	157.32318873238057	162.19250755356376	167.09415632911228	171.98607191142852	176.4976055521583	182.18345448357223	188.69277873912753	193.83595344108141	202.47106839334825
CO2ts_M	0.127748513983628	3.3982216255193	6.449099692351703	9.572038510071371	12.631574978031269	15.655828462907705	18.660620007761214	21.689798427308812	24.595400706086572	27.713170886581434	30.64204467077214	33.67258180264679	36.789739519764495	39.51964103757673	42.18587390778246	45.06234618034705	48.078061600347276	51.60566641151646	54.42256632893326	57.26618749225464	60.10980865898989	62.95342982431866	65.79705098594278	68.64067215666734	71.48429332285502	74.32791448880215	79.19085820150161	82.21830258510128	85.24574697133748	88.2731913487132	91.30063573735397	94.33028881781657	97.37454700835613	100.43492280502831	103.45825114468836	106.53327325942665	109.60117187992388	112.74603619037696	116.48041561704255	119.75953609994674	122.70263851907985	121.16074053255713
H2Sts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.672338954632454e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCP32_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NH4ts_M	-0.0007903989177187553	-0.017185190600764948	-0.026641753038958035	-0.03589667927866505	-0.05914417298174906	-0.07696158511194462	-0.0692513826129918	-0.08809934817969778	-0.05740107410184043	-0.19299694455456384	-0.2140720645568548	-0.23514718456995742	-0.2562223045585722	-0.2772974245608104	-0.29837254433889426	-0.31944766459835067	-0.34052278452183843	-0.3615979045060832	-0.38267302461435837	-0.4037481444946833	-0.42482326447800023	-0.4458983844621905	-0.4669735042801221	-0.48804862445616104	-0.5091237444575971	-0.5301988644386689	-0.2996414017051172	-0.30393621077914973	-0.30823102062419383	-0.3125258276242244	-0.31682063797978294	-0.3220130328718313	-0.3332708537653528	-0.36277185047978744	-0.37129480310027657	-0.36848665402156855	-0.38105835834549984	-0.4126344229848057	-0.9124621468708325	-1.0570718189451904	-0.8763471837361179	-1.2768344041875856
O2tsr_M	0.3250946097284912	-0.5748975404048153	-1.9141020277330276	-3.151376949397905	-4.469535831939498	-5.778923642114862	-7.071047785495633	-8.386249269705722	-9.686880485545835	-11.20936915765703	-12.58602514255438	-13.866467513724945	-15.19945394842096	-16.27426958357855	-17.306639453368746	-18.48543422653094	-19.762447606859954	-21.36018963916806	-22.52515146276393	-23.721006425368387	-24.91686139134005	-26.112716356360146	-27.308571318621016	-28.5044262874943	-29.70028125306298	-30.89613621853341	-33.592871357858755	-34.907726461906925	-36.2225815667138	-37.5374366687227	-38.852291774591706	-40.16825748011899	-41.496106357595735	-42.84098508350391	-44.165108998899186	-45.47550098941268	-46.799567642083915	-48.15423953909194	-49.76963230566951	-51.180826090199766	-52.253126383083426	-51.6943310308543
Pits_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4857967207146956e-12	0.0	0.0	0.0	0.0	0.0	-3.844036200462142e-12	0.0	0.0	0.0	7.570832849523867e-12	0.0	0.0	0.0
SO4ts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO2ts_M	0.003277740674139789	0.07684849363925567	0.1408384257728965	0.20264822894956766	0.27961455100720894	0.3505219961156178	0.39590182659418716	0.46783982513996136	0.5056271184499727	0.6989684282523481	0.7752952505613021	0.8516220728631847	0.9279488951682879	1.0042757174718488	1.0806025397785815	1.1569293620858554	1.2332561843894247	1.3095830067009953	1.3859098291116219	1.4622366513065317	1.538563473602479	1.6148902959034244	1.69121711822524	1.7675439405257831	1.8438707628329436	1.920197585138073	1.744891824720367	1.804438336107658	1.8639848482692722	1.9235313575804596	1.983077870438237	2.0435219674586804	2.110031490634759	2.1947841897094773	2.25855800050239	2.3109929194686862	2.3788076918440817	2.6520668781328642	4.182200334875131	5.3421557391942365	6.1727137882915395	7.57771841066015
HCYSts_M	0.04577090364754045	0.23054548091776697	0.4225152773544587	0.607944686848703	0.9170935272850887	1.223238060193042	1.452799748925742	1.762035942434773	1.968820019940912	2.6070445217877456	2.891731806549423	3.176419091249573	3.4611063759871854	3.7457936607095066	4.030480945421496	4.315168230182961	4.599855514931699	4.8845427996986945	5.169230084739555	5.453917369144669	5.738604653850929	6.023291938575831	6.307979223551463	6.592666508083372	6.877353792816372	7.162041077561614	6.691830614130133	6.926176966111061	7.160523320418283	7.394869666168766	7.629216021769131	7.866255131445647	8.121490518769477	8.431455433852472	8.678482832951367	8.891485702284307	9.150628131835703	10.129188170929691	14.66285296352413	17.300244081235135	18.939272142577238	22.73315523198045
ATPts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCRts_M	0.020896374954273687	0.555929435788977	1.0605156627300343	1.5880647782571815	2.0875273993068335	2.5914574204165812	3.0986983348517603	3.601719632620318	4.036680061551846	4.491570185821157	4.964705557940849	5.475666139154419	5.960354688601529	6.574128637817343	7.209125469749394	7.78030780139414	8.310465594008805	8.634850898425734	9.199838311387918	9.747868356379245	10.295898399688877	10.843928443475553	11.391958488641187	11.939988530500571	12.488018574018863	13.036048617569735	12.835150635861206	13.325382764814874	13.815614893390379	14.305847023363553	14.796079151473611	15.286110769855997	15.779485876945156	16.2622151943053	16.75646453203145	17.26385936630005	17.76110430105959	18.256287007980756	19.026147036623787	19.49904816297081	20.07859525156674	21.25781604189733
MALFUMts_M	-1.853726830265381e-05	-0.0004630248087415574	-0.0008862381037584767	-0.0012988753659215985	-0.0017109889902103223	-0.0021230010833054487	-0.0025350131796076764	-0.0029470252694955416	-0.003359037362590704	-0.003770824465906823	-0.004182595636205902	-0.004594366808114775	-0.005006137980024299	-0.005417909151933197	-0.005829680323889122	-0.0062414515034728765	-0.006653222667662421	-0.0070649938395867425	-0.007476765011480788	-0.007888536183391007	-0.008300307355298076	-0.008712078527207005	-0.009123849699137364	-0.009535620871029155	-0.009947392042938635	-0.010359163214847806	-0.010770934386755793	-0.011182705558666094	-0.01159447673059031	-0.012006247902474055	-0.01241801907426566	-0.012829790246303575	-0.01324156140285437	-0.013653332590126268	-0.01406509747567771	-0.014476804294831253	-0.014888511129300787	-0.09863880132228786	-0.5351613718384971	-0.9653571392656389	-1.393834584416231	-1.8194508928291362
MALOAAts_M	-4.296018770756638e-11	0.0	1.3038817930756241	1.8025319081952291	2.273166746707923	2.7482827942361636	3.2267097350863727	3.700917059245549	4.120634857485282	4.364823372275214	4.614261302887192	4.901524442654284	5.162515550740613	5.552592058529143	5.9638914502189095	6.320774290174583	6.644717358286192	6.718524555094945	7.059814526229057	7.384147129100439	7.708479730949667	8.03281233319995	8.357144938847792	8.681477537813173	9.005810139970169	9.330142742225712	8.905547319111411	9.172082006718485	9.438616694913257	9.705151380660924	9.97168606625554	10.238020246331352	10.507697911390718	10.76672978832704	11.038791277278396	11.33792942237643	11.626917668302099	13.38895075654213	18.41715663632249	18.855316649758688	19.76803866532116	20.943506322550576
MALAKGts_M	2.4678097121093e-05	0.011224409453623801	0.0	0.0	0.0	0.0	0.0019061157015878294	0.0	0.12406599298980388	0.13927534322109297	0.15448410507596222	0.16969286693955965	0.18490162879991864	0.20011039066180503	0.21531915241796928	0.22112996282471997	0.21885600880095818	0.2609454380995646	0.27615419984932055	0.29136296181991084	0.3065717236893346	0.32178048554049404	0.3369892474015752	0.35219800926123157	0.36740677112092684	0.3826155329811247	0.39782429484209453	0.41303305670369755	0.4282418185632899	0.4434505804226485	0.45865934227860444	0.47386810414739533	0.48907686604703315	0.504285627873412	0.5177721598487555	0.5153652256653055	0.5129582913032489	0.5314355269466877	0.4358077312601636	0.45695817971715547	0.36347359020240555	0.617900057840366
MALGLUts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCFUMtsr_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDPGALts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDPGts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBFLVts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IPDPts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.382655774955331e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EKAURts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTPUMPts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.514986330620139e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5893066296921463e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPHNts_M	-8.226032373726664e-06	-0.0002054702453652356	-0.0003932738747328637	-0.000576384321306798	-0.000759262400196531	-0.0009420954239642342	-0.0011249284476920803	-0.0013077614714995694	-0.0014905944952672886	-0.0016733276776544446	-0.0018560537910924024	-0.002038779904529776	-0.0022215060179674386	-0.002404232131404824	-0.002586958194613325	-0.002769684358271161	-0.0029524104717181024	-0.003135136585162331	-0.003317862698593126	-0.0035005888120310967	-0.003683314925467739	-0.0038660410389050695	-0.0040487669652731805	-0.004231493265781771	-0.004414219379219414	-0.00459694549265692	-0.004779671606093902	-0.004962397719531908	-0.0051451238329760975	-0.005327849946402315	-0.00551057605978765	-0.005693302173282288	-0.005876028286713715	-0.006058754400159231	-0.006241477721881692	-0.0064241752804720725	-0.006606872839066275	-0.006785965472199941	-0.006947853432472684	-0.007107303840958867	-0.007266092224397083	-0.007423778286430556
CHOLts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ABUTts_M	0.0	-0.011224409459641194	0.0	0.0	0.0	0.0	-0.0019061157015878988	0.0	-0.11959420950400398	-0.1342553601689947	-0.148915943702685	-0.16357652722597035	-0.178237110746009	-0.19289769426758846	-0.2075582776834412	-0.21282090979212887	-0.20999877747038834	-0.2515400283444196	-0.26620061175357174	-0.28086119538381615	-0.29552177891271114	-0.31018236242377883	-0.3248429459445202	-0.3395035294638863	-0.3541641129832688	-0.36882469650315297	-0.38348528002381255	-0.3981458635451016	-0.41280644706408487	-0.42746703058344154	-0.4421276140992421	-0.4567881976275439	-0.4714487811868922	-0.4861093646727897	-0.4990477266782606	-0.4960926998238889	-0.49313767278604637	-0.5110776305300878	-0.4149641709529166	-0.4356362681942791	-0.3416753135291215	-0.595628722981056
GLU4ABUTtsi_M	0.0	0.011224409459641194	0.0	0.0	0.0	0.0	0.0019061157015878988	0.0	0.11959420950400398	0.1342553601689947	0.148915943702685	0.16357652722597035	0.178237110746009	0.19289769426758846	0.2075582776834412	0.21282090979212887	0.20999877747038834	0.2515400283444196	0.26620061175357174	0.28086119538381615	0.29552177891271114	0.31018236242377883	0.3248429459445202	0.3395035294638863	0.3541641129832688	0.36882469650315297	0.38348528002381255	0.3981458635451016	0.41280644706408487	0.42746703058344154	0.4421276140992421	0.4567881976275439	0.4714487811949851	0.4861093646727897	0.4990477266782606	0.4960926998238889	0.49313767278604637	0.5110776305281326	0.4149641709529166	0.4356362681942791	0.3416753135291215	0.595628722981056
GLYC3Pts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTPts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTPts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FE2ts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FE3abcs_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCO3(h)tsi_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7384678691166183e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGENTISts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHEMEts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PINA1ts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.426059270670521e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.881784197001252e-12	0.0	0.0	0.0	-1.9397816686250735e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4640940196319896e-10	0.0	8.537170970157604e-12	0.0	0.0	0.0	-3.053299800492848e-12	0.0	0.0	0.0	0.0	0.0
MG2ts_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
